Timestamp,Date,"Avg Rate (%/day)","Total Amount Active Swaps (BFX)",Used,Unused
1480912489,"2016-12-05 04:34:49",0.05943,1051823.16515,481015.99701,570807.16814
1480908912,"2016-12-05 03:35:12",0.05943,1051823.16515,481015.99701,570807.16814
1480905301,"2016-12-05 02:35:01",0.05943,1051823.16515,481015.99701,570807.16814
1480901711,"2016-12-05 01:35:11",0.05943,1051823.16515,481015.99701,570807.16814
1480898098,"2016-12-05 00:34:58",0.05944,1051710.00031,480902.83216,570807.16814
1480894507,"2016-12-04 23:35:07",0.05946,1051411.65156,480902.83216,570508.8194
1480890905,"2016-12-04 22:35:05",0.05946,1051411.65156,480902.83216,570508.8194
1480887293,"2016-12-04 21:34:53",0.05946,1051410.07543,480901.25603,570508.8194
1480883694,"2016-12-04 20:34:54",0.06565,951510.07543,480901.25603,470608.8194
1480880094,"2016-12-04 19:34:54",0.06565,951410.07543,480901.25603,470508.8194
1480876505,"2016-12-04 18:35:05",0.06565,951410.09875,480901.27936,470508.8194
1480872906,"2016-12-04 17:35:06",0.06562,951910.09875,481401.27936,470508.8194
1480869306,"2016-12-04 16:35:06",0.06562,951910.09875,481401.27936,470508.8194
1480865695,"2016-12-04 15:34:55",0.06562,951910.09875,481401.27936,470508.8194
1480862090,"2016-12-04 14:34:50",0.06562,951910.09875,481401.27936,470508.8194
1480858576,"2016-12-04 13:36:16",0.06574,950098.60168,481401.27936,468697.32232
1480854961,"2016-12-04 12:36:01",0.06574,950098.60168,481401.27936,468697.32232
1480851318,"2016-12-04 11:35:18",0.06574,950098.60168,481401.27936,468697.32232
1480847705,"2016-12-04 10:35:05",0.0656,952088.41308,483391.09076,468697.32232
1480844087,"2016-12-04 09:34:47",0.0656,952088.41308,483391.09076,468697.32232
1480840506,"2016-12-04 08:35:06",0.0656,952088.41308,483391.09076,468697.32232
1480836893,"2016-12-04 07:34:53",0.06559,952302.3565,485713.94683,466588.40968
1480833319,"2016-12-04 06:35:19",0.06559,952302.3565,485959.01286,466343.34364
1480829709,"2016-12-04 05:35:09",0.06559,952302.3565,485959.01286,466343.34364
1480826122,"2016-12-04 04:35:22",0.06561,951999.99351,485656.64987,466343.34364
1480822526,"2016-12-04 03:35:26",0.06561,951999.99351,485656.64987,466343.34364
1480818920,"2016-12-04 02:35:20",0.06561,951999.99351,485656.64987,466343.34364
1480815331,"2016-12-04 01:35:31",0.06561,951999.99351,485656.64987,466343.34364
1480811714,"2016-12-04 00:35:14",0.06561,951999.99351,485656.64987,466343.34364
1480808111,"2016-12-03 23:35:11",0.06561,951999.99351,485656.64987,466343.34364
1480804517,"2016-12-03 22:35:17",0.06561,951999.99351,485656.64987,466343.34364
1480800913,"2016-12-03 21:35:13",0.07363,847688.07316,485655.93491,362032.13825
1480797317,"2016-12-03 20:35:17",0.07363,847688.07316,485655.93491,362032.13825
1480793711,"2016-12-03 19:35:11",0.07363,847688.07316,485655.93491,362032.13825
1480790128,"2016-12-03 18:35:28",0.05429,1170359.32006,485655.93491,684703.38516
1480786506,"2016-12-03 17:35:06",0.05429,1170359.32006,485655.93491,684703.38516
1480782923,"2016-12-03 16:35:23",0.05596,1135127.67222,485655.93491,649471.73731
1480779335,"2016-12-03 15:35:35",0.05596,1135127.67222,485655.93491,649471.73731
1480775723,"2016-12-03 14:35:23",0.05596,1135127.67222,485655.93491,649471.73731
1480772137,"2016-12-03 13:35:37",0.05596,1135127.67222,485655.93491,649471.73731
1480768522,"2016-12-03 12:35:22",0.05596,1135127.67222,485655.93491,649471.73731
1480764931,"2016-12-03 11:35:31",0.05596,1135128.05612,485656.31881,649471.73731
1480761332,"2016-12-03 10:35:32",0.05596,1135128.89145,485657.15413,649471.73731
1480757723,"2016-12-03 09:35:23",0.05596,1135128.89145,485657.15413,649471.73731
1480754118,"2016-12-03 08:35:18",0.05596,1135128.89145,485657.15413,649471.73731
1480750518,"2016-12-03 07:35:18",0.05596,1135128.89145,485657.15413,649471.73731
1480746924,"2016-12-03 06:35:24",0.05596,1135128.05612,485656.31881,649471.73731
1480743318,"2016-12-03 05:35:18",0.05596,1135128.05612,485656.31881,649471.73731
1480739726,"2016-12-03 04:35:26",0.05599,1134628.05612,485656.31881,648971.73731
1480736102,"2016-12-03 03:35:02",0.05599,1134628.05612,485656.31881,648971.73731
1480732505,"2016-12-03 02:35:05",0.05599,1134628.05612,485656.31881,648971.73731
1480728937,"2016-12-03 01:35:37",0.05599,1134628.05612,485656.31881,648971.73731
1480725322,"2016-12-03 00:35:22",0.05619,1130562.85944,485656.30881,644906.55064
1480721723,"2016-12-02 23:35:23",0.05619,1130562.85944,485656.30881,644906.55064
1480718113,"2016-12-02 22:35:13",0.05619,1130616.50525,485709.95461,644906.55064
1480714519,"2016-12-02 21:35:19",0.05619,1130616.12135,485709.57071,644906.55064
1480710909,"2016-12-02 20:35:09",0.05619,1130616.12135,485709.57071,644906.55064
1480707333,"2016-12-02 19:35:33",0.05619,1130616.12135,485709.57071,644906.55064
1480703715,"2016-12-02 18:35:15",0.05639,1126404.44883,481443.08365,644961.36518
1480700109,"2016-12-02 17:35:09",0.05602,1134116.69391,485561.01494,648555.67897
1480696504,"2016-12-02 16:35:04",0.05602,1134116.69391,485561.01494,648555.67897
1480692952,"2016-12-02 15:35:52",0.05602,1134116.69391,516764.43295,617352.26095
1480689296,"2016-12-02 14:34:56",0.05416,1173203.04113,517287.48507,655915.55606
1480685692,"2016-12-02 13:34:52",0.05239,1212954.31427,557038.75821,655915.55606
1480682096,"2016-12-02 12:34:56",0.05084,1250238.76628,594323.21023,655915.55606
1480678508,"2016-12-02 11:35:08",0.05084,1250138.76628,594047.76051,656091.00577
1480674908,"2016-12-02 10:35:08",0.05075,1252381.3329,596290.32713,656091.00577
1480671337,"2016-12-02 09:35:37",0.05074,1252616.0195,596525.01373,656091.00577
1480667695,"2016-12-02 08:34:55",0.05068,1254211.95166,627095.96568,627115.98598
1480664104,"2016-12-02 07:35:04",0.0507,1253710.96148,626594.9755,627115.98598
1480660507,"2016-12-02 06:35:07",0.0507,1253710.96148,626594.9755,627115.98598
1480656910,"2016-12-02 05:35:10",0.0507,1253710.96148,626540.90196,627170.05952
1480653275,"2016-12-02 04:34:35",0.05066,1254710.96148,625998.03752,628712.92397
1480649692,"2016-12-02 03:34:52",0.05066,1254710.96148,625890.02477,628820.93671
1480646083,"2016-12-02 02:34:43",0.05048,1259148.35606,630327.41934,628820.93671
1480642495,"2016-12-02 01:34:55",0.04877,1303736.44148,674915.50477,628820.93671
1480638864,"2016-12-02 00:34:24",0.04862,1307710.96148,678890.02477,628820.93671
1480635266,"2016-12-01 23:34:26",0.04862,1307710.96148,678890.02477,628820.93671
1480631679,"2016-12-01 22:34:39",0.04774,1331962.10435,703141.16764,628820.93671
1480628085,"2016-12-01 21:34:45",0.04774,1331907.45855,703086.52184,628820.93671
1480624469,"2016-12-01 20:34:29",0.04639,1371054.32591,742233.3892,628820.93671
1480620874,"2016-12-01 19:34:34",0.04639,1371054.32591,742233.3892,628820.93671
1480617276,"2016-12-01 18:34:36",0.04639,1371054.32591,742233.3892,628820.93671
1480613673,"2016-12-01 17:34:33",0.04639,1371054.32591,742233.3892,628820.93671
1480610070,"2016-12-01 16:34:30",0.04639,1371054.32591,742233.3892,628820.93671
1480606478,"2016-12-01 15:34:38",0.04628,1374367.31797,745546.38126,628820.93671
1480602902,"2016-12-01 14:35:02",0.04628,1374367.31797,745546.38126,628820.93671
1480599280,"2016-12-01 13:34:40",0.04618,1377310.97696,748490.04024,628820.93671
1480595676,"2016-12-01 12:34:36",0.04536,1402452.00348,773421.06677,629030.93671
1480592079,"2016-12-01 11:34:39",0.04537,1402139.4263,773108.48959,629030.93671
1480588483,"2016-12-01 10:34:43",0.04534,1403139.52297,774108.58625,629030.93671
1480584853,"2016-12-01 09:34:13",0.04515,1409116.95085,780086.01413,629030.93671
1480581252,"2016-12-01 08:34:12",0.04515,1409216.44038,780185.50367,629030.93671
1480577650,"2016-12-01 07:34:10",0.04515,1409216.44038,780185.50367,629030.93671
1480574059,"2016-12-01 06:34:19",0.04515,1409016.34371,779985.407,629030.93671
1480570466,"2016-12-01 05:34:26",0.04515,1409016.34371,779985.407,629030.93671
1480566848,"2016-12-01 04:34:08",0.04515,1409016.34371,779985.407,629030.93671
1480563269,"2016-12-01 03:34:29",0.04515,1409016.34371,779985.407,629030.93671
1480559654,"2016-12-01 02:34:14",0.04515,1409016.34371,779985.407,629030.93671
1480556047,"2016-12-01 01:34:07",0.04515,1409016.34371,779985.407,629030.93671
1480552467,"2016-12-01 00:34:27",0.04515,1409016.33371,779985.397,629030.93671
1480548858,"2016-11-30 23:34:18",0.04515,1409016.33371,779930.91099,629085.42273
1480545253,"2016-11-30 22:34:13",0.04515,1409016.33371,779930.91099,629085.42273
1480541661,"2016-11-30 21:34:21",0.04488,1417610.71596,788525.29323,629085.42273
1480538048,"2016-11-30 20:34:08",0.04488,1417610.71596,788525.29323,629085.42273
1480534422,"2016-11-30 19:33:42",0.04488,1417610.71596,788525.29323,629085.42273
1480530832,"2016-11-30 18:33:52",0.04488,1417610.71596,788525.29323,629085.42273
1480527218,"2016-11-30 17:33:38",0.04445,1431410.95373,802325.531,629085.42273
1480523637,"2016-11-30 16:33:57",0.04445,1431410.95373,802325.531,629085.42273
1480520076,"2016-11-30 15:34:36",0.04445,1431410.95373,802325.531,629085.42273
1480516486,"2016-11-30 14:34:46",0.04445,1431410.95373,802325.531,629085.42273
1480512858,"2016-11-30 13:34:18",0.04445,1431410.95373,802325.531,629085.42273
1480509321,"2016-11-30 12:35:21",0.04463,1425567.22405,802325.531,623241.69305
1480505653,"2016-11-30 11:34:13",0.04466,1424552.68045,802315.531,622237.14945
1480502037,"2016-11-30 10:33:57",0.04466,1424552.68045,802315.531,622237.14945
1480498511,"2016-11-30 09:35:11",0.04467,1424367.22405,802315.531,622051.69305
1480494883,"2016-11-30 08:34:43",0.04467,1424367.22405,802315.531,622051.69305
1480491299,"2016-11-30 07:34:59",0.04467,1424367.22405,802315.531,622051.69305
1480487695,"2016-11-30 06:34:55",0.04467,1424367.22405,802315.531,622051.69305
1480484093,"2016-11-30 05:34:53",0.04467,1424367.22405,802315.531,622051.69305
1480480494,"2016-11-30 04:34:54",0.04467,1424367.22405,802315.531,622051.69305
1480476876,"2016-11-30 03:34:36",0.04467,1424367.22405,802315.531,622051.69305
1480473300,"2016-11-30 02:35:00",0.04467,1424367.22405,802315.531,622051.69305
1480469752,"2016-11-30 01:35:52",0.04466,1424431.22536,802379.53231,622051.69305
1480466075,"2016-11-30 00:34:35",0.04446,1431017.21383,808965.52078,622051.69305
1480462480,"2016-11-29 23:34:40",0.04446,1431017.21383,808965.52078,622051.69305
1480458924,"2016-11-29 22:35:24",0.04446,1431017.21383,808965.52078,622051.69305
1480455324,"2016-11-29 21:35:24",0.04446,1431017.21383,808965.52078,622051.69305
1480451744,"2016-11-29 20:35:44",0.04446,1431017.21383,808965.52078,622051.69305
1480448150,"2016-11-29 19:35:50",0.04446,1431014.71735,808963.0243,622051.69305
1480444428,"2016-11-29 18:33:48",0.04452,1429202.0858,807150.39276,622051.69305
1480440878,"2016-11-29 17:34:38",0.0436,1459324.93062,837273.23757,622051.69305
1480437214,"2016-11-29 16:33:34",0.0436,1459324.93062,837273.23757,622051.69305
1480433628,"2016-11-29 15:33:48",0.04337,1467373.01536,845321.32232,622051.69305
1480426478,"2016-11-29 13:34:38",0.04337,1467123.01536,845071.32232,622051.69305
1480422873,"2016-11-29 12:34:33",0.04337,1467123.01536,845071.32232,622051.69305
1480419279,"2016-11-29 11:34:39",0.04337,1467176.8547,845125.16165,622051.69305
1480412081,"2016-11-29 09:34:41",0.04345,1464680.91921,842629.22617,622051.69305
1480408441,"2016-11-29 08:34:01",0.04496,1414813.70313,792762.01009,622051.69305
1480404832,"2016-11-29 07:33:52",0.04496,1414843.61194,792791.9189,622051.69305
1480401220,"2016-11-29 06:33:40",0.04497,1414789.53743,792737.84438,622051.69305
1480397639,"2016-11-29 05:33:59",0.04497,1414789.53743,792737.84438,622051.69305
1480394026,"2016-11-29 04:33:46",0.04498,1414289.53743,792237.84438,622051.69305
1480390422,"2016-11-29 03:33:42",0.04498,1414289.53743,792237.84438,622051.69305
1480386821,"2016-11-29 02:33:41",0.04498,1414289.53743,792237.84438,622051.69305
1480383234,"2016-11-29 01:33:54",0.04498,1414290.55743,792238.86438,622051.69305
1480379635,"2016-11-29 00:33:55",0.04498,1414290.09979,792238.40674,622051.69305
1480376025,"2016-11-28 23:33:45",0.04498,1414470.09973,792418.40668,622051.69305
1480372407,"2016-11-28 22:33:27",0.04509,1410787.92025,788736.2272,622051.69305
1480368813,"2016-11-28 21:33:33",0.04509,1410734.08091,788682.38786,622051.69305
1480365224,"2016-11-28 20:33:44",0.04509,1410788.4916,788736.79855,622051.69305
1480361619,"2016-11-28 19:33:39",0.04509,1410788.4916,788736.79855,622051.69305
1480358020,"2016-11-28 18:33:40",0.04509,1410788.4916,788736.79855,622051.69305
1480354417,"2016-11-28 17:33:37",0.04509,1410734.47503,788682.78198,622051.69305
1480350840,"2016-11-28 16:34:00",0.04509,1410734.47503,788682.78198,622051.69305
1480347217,"2016-11-28 15:33:37",0.04509,1410785.31881,788733.62577,622051.69305
1480343631,"2016-11-28 14:33:51",0.04509,1410731.55537,788679.86232,622051.69305
1480340006,"2016-11-28 13:33:26",0.04507,1411433.53787,789381.84482,622051.69305
1480336409,"2016-11-28 12:33:29",0.04528,1404933.53787,782881.84482,622051.69305
1480332810,"2016-11-28 11:33:30",0.04233,1504154.67979,882102.98674,622051.69305
1480329221,"2016-11-28 10:33:41",0.04233,1504154.67979,882102.98674,622051.69305
1480325623,"2016-11-28 09:33:43",0.04233,1504154.67979,882102.98674,622051.69305
1480322002,"2016-11-28 08:33:22",0.04233,1504102.49589,882050.80284,622051.69305
1480318396,"2016-11-28 07:33:16",0.04233,1504110.17873,882058.48569,622051.69305
1480314789,"2016-11-28 06:33:09",0.04233,1504110.17873,882058.48569,622051.69305
1480311197,"2016-11-28 05:33:17",0.04233,1504110.17873,882058.48569,622051.69305
1480307600,"2016-11-28 04:33:20",0.04233,1504110.17873,882058.48569,622051.69305
1480304000,"2016-11-28 03:33:20",0.04233,1504110.17873,882058.48569,622051.69305
1480300391,"2016-11-28 02:33:11",0.04233,1504110.17873,882058.48569,622051.69305
1480296814,"2016-11-28 01:33:34",0.04233,1504110.17873,882058.48569,622051.69305
1480293191,"2016-11-28 00:33:11",0.04233,1504110.15873,882058.46569,622051.69305
1480289602,"2016-11-27 23:33:22",0.04233,1504110.15873,882058.46569,622051.69305
1480285991,"2016-11-27 22:33:11",0.04234,1503691.16828,881639.47523,622051.69305
1480282386,"2016-11-27 21:33:06",0.04234,1503691.16828,881639.47523,622051.69305
1480278785,"2016-11-27 20:33:05",0.04234,1503691.16828,881639.47523,622051.69305
1480275188,"2016-11-27 19:33:08",0.04234,1503690.21664,881638.52359,622051.69305
1480271578,"2016-11-27 18:32:58",0.04234,1503690.21664,881638.52359,622051.69305
1480267984,"2016-11-27 17:33:04",0.04234,1503690.21664,881638.52359,622051.69305
1480264397,"2016-11-27 16:33:17",0.04237,1502690.21664,880638.52359,622051.69305
1480260769,"2016-11-27 15:32:49",0.04237,1502690.21664,880638.52359,622051.69305
1480257176,"2016-11-27 14:32:56",0.04237,1502690.21664,880638.52359,622051.69305
1480253571,"2016-11-27 13:32:51",0.04237,1502690.21664,880638.52359,622051.69305
1480249981,"2016-11-27 12:33:01",0.04237,1502608.91298,880557.21993,622051.69305
1480246387,"2016-11-27 11:33:07",0.04237,1502579.01417,880527.32112,622051.69305
1480242793,"2016-11-27 10:33:13",0.04237,1502579.01417,880527.32112,622051.69305
1480239172,"2016-11-27 09:32:52",0.04237,1502579.61417,880527.92112,622051.69305
1480235594,"2016-11-27 08:33:14",0.04237,1502579.61417,880527.92112,622051.69305
1480231987,"2016-11-27 07:33:07",0.04238,1502579.61417,880527.92112,622051.69305
1480228374,"2016-11-27 06:32:54",0.04238,1502579.61417,880527.92112,622051.69305
1480224788,"2016-11-27 05:33:08",0.04238,1502579.61417,880527.92112,622051.69305
1480221175,"2016-11-27 04:32:55",0.04238,1502429.61417,880377.92112,622051.69305
1480217570,"2016-11-27 03:32:50",0.04238,1502429.61417,880377.92112,622051.69305
1480214003,"2016-11-27 02:33:23",0.04238,1502429.61417,880377.92112,622051.69305
1480210401,"2016-11-27 01:33:21",0.04238,1502429.61417,880377.92112,622051.69305
1480206772,"2016-11-27 00:32:52",0.04238,1502439.90623,880388.21318,622051.69305
1480203191,"2016-11-26 23:33:11",0.04238,1502439.90623,880388.21318,622051.69305
1480199579,"2016-11-26 22:32:59",0.04238,1502389.01564,880337.32259,622051.69305
1480195988,"2016-11-26 21:33:08",0.04238,1502330.19892,880278.50588,622051.69305
1480192390,"2016-11-26 20:33:10",0.04238,1502330.19892,880278.50588,622051.69305
1480188799,"2016-11-26 19:33:19",0.04238,1502330.19892,880278.50588,622051.69305
1480185188,"2016-11-26 18:33:08",0.04237,1502790.87178,880648.3824,622142.48939
1480178039,"2016-11-26 16:33:59",0.04237,1502700.07545,880648.3824,622051.69305
1480174443,"2016-11-26 15:34:03",0.04238,1502598.1646,880546.47155,622051.69305
1480170850,"2016-11-26 14:34:10",0.04259,1494983.96601,872932.27296,622051.69305
1480167248,"2016-11-26 13:34:08",0.04236,1502930.45959,880394.19595,622536.26364
1480163648,"2016-11-26 12:34:08",0.04236,1502930.45959,880394.19595,622536.26364
1480160055,"2016-11-26 11:34:15",0.04237,1502784.01915,880247.75551,622536.26364
1480156447,"2016-11-26 10:34:07",0.04237,1502800.96866,880264.70503,622536.26364
1480152844,"2016-11-26 09:34:04",0.04236,1503238.12069,880701.85706,622536.26364
1480149250,"2016-11-26 08:34:10",0.04235,1503443.96393,880907.7003,622536.26364
1480145648,"2016-11-26 07:34:08",0.04235,1503417.23057,880880.96693,622536.26364
1480142047,"2016-11-26 06:34:07",0.04235,1503417.23057,880880.96693,622536.26364
1480138441,"2016-11-26 05:34:01",0.04235,1503553.60811,881017.34448,622536.26364
1480134849,"2016-11-26 04:34:09",0.04235,1503553.60811,881017.34448,622536.26364
1480131252,"2016-11-26 03:34:12",0.04235,1503553.60811,881017.34448,622536.26364
1480127639,"2016-11-26 02:33:59",0.04235,1503553.60811,881017.34448,622536.26364
1480124041,"2016-11-26 01:34:01",0.04234,1503610.09578,881073.83215,622536.26364
1480120449,"2016-11-26 00:34:09",0.04234,1503610.09578,881073.83215,622536.26364
1480116840,"2016-11-25 23:34:00",0.04233,1504110.09498,881073.83215,623036.26284
1480113238,"2016-11-25 22:33:58",0.04233,1504110.09498,881073.83215,623036.26284
1480109636,"2016-11-25 21:33:56",0.04233,1504120.09498,881083.83215,623036.26284
1480106050,"2016-11-25 20:34:10",0.04233,1504110.09498,881073.83215,623036.26284
1480102406,"2016-11-25 19:33:26",0.04234,1503684.59627,880648.33343,623036.26284
1480098797,"2016-11-25 18:33:17",0.04234,1503817.29475,880781.03192,623036.26284
1480095211,"2016-11-25 17:33:31",0.04237,1502857.38366,879821.12082,623036.26284
1480091601,"2016-11-25 16:33:21",0.04234,1503767.01463,880730.7518,623036.26284
1480087995,"2016-11-25 15:33:15",0.04234,1503767.01463,880730.7518,623036.26284
1480084382,"2016-11-25 14:33:02",0.04234,1503767.01463,880730.7518,623036.26284
1480080788,"2016-11-25 13:33:08",0.04234,1503767.01463,880730.7518,623036.26284
1480077213,"2016-11-25 12:33:33",0.04234,1503767.01463,880730.7518,623036.26284
1480073593,"2016-11-25 11:33:13",0.04234,1503767.01463,880730.7518,623036.26284
1480069982,"2016-11-25 10:33:02",0.04234,1503767.01463,880730.7518,623036.26284
1480066386,"2016-11-25 09:33:06",0.04234,1503767.01463,880730.7518,623036.26284
1480062793,"2016-11-25 08:33:13",0.04234,1503767.01463,880730.7518,623036.26284
1480059200,"2016-11-25 07:33:20",0.04234,1503767.01463,880613.17648,623153.83815
1480055602,"2016-11-25 06:33:22",0.04234,1503767.01463,880613.17648,623153.83815
1480051984,"2016-11-25 05:33:04",0.04234,1503767.01463,880613.17648,623153.83815
1480048402,"2016-11-25 04:33:22",0.04234,1503767.01463,880613.17648,623153.83815
1480044792,"2016-11-25 03:33:12",0.04234,1503767.01463,880613.17648,623153.83815
1480041189,"2016-11-25 02:33:09",0.04234,1503767.01463,880613.17648,623153.83815
1480037598,"2016-11-25 01:33:18",0.04234,1503767.01463,880613.17648,623153.83815
1480034004,"2016-11-25 00:33:24",0.04234,1503718.93309,880565.09494,623153.83815
1480030400,"2016-11-24 23:33:20",0.04234,1503718.93309,880514.96963,623203.96346
1480026793,"2016-11-24 22:33:13",0.04234,1503732.72896,880528.7655,623203.96346
1480023201,"2016-11-24 21:33:21",0.04237,1502546.14694,787296.99856,715249.14838
1480019591,"2016-11-24 20:33:11",0.04237,1502546.14694,787296.99856,715249.14838
1480016032,"2016-11-24 19:33:52",0.04237,1502546.14694,777293.42198,725252.72496
1480012432,"2016-11-24 18:33:52",0.04237,1502546.14694,777293.42198,725252.72496
1480008821,"2016-11-24 17:33:41",0.04237,1502546.14694,777293.42198,725252.72496
1480005211,"2016-11-24 16:33:31",0.04227,1506046.14694,777293.42198,728752.72496
1480001613,"2016-11-24 15:33:33",0.04196,1517428.22284,788675.49788,728752.72496
1479998037,"2016-11-24 14:33:57",0.04202,1515303.76579,786551.04083,728752.72496
1479994421,"2016-11-24 13:33:41",0.04188,1520178.70727,791425.98231,728752.72496
1479990838,"2016-11-24 12:33:58",0.04188,1520178.70727,791425.98231,728752.72496
1479987207,"2016-11-24 11:33:27",0.04188,1520178.70727,791425.98231,728752.72496
1479983632,"2016-11-24 10:33:52",0.04167,1528062.85684,799310.13188,728752.72496
1479980040,"2016-11-24 09:34:00",0.04167,1528008.67656,799255.9516,728752.72496
1479976435,"2016-11-24 08:33:55",0.04167,1528008.67656,799255.9516,728752.72496
1479972833,"2016-11-24 07:33:53",0.0421,1512306.7503,780682.13719,731624.61312
1479969226,"2016-11-24 06:33:46",0.0421,1512306.7503,780682.13719,731624.61312
1479965621,"2016-11-24 05:33:41",0.0421,1512306.7503,780682.13719,731624.61312
1479962026,"2016-11-24 04:33:46",0.0421,1512306.7503,780682.13719,731624.61312
1479958434,"2016-11-24 03:33:54",0.0421,1512306.7503,780682.13719,731624.61312
1479954809,"2016-11-24 02:33:29",0.0421,1512306.7503,780682.13719,731624.61312
1479951258,"2016-11-24 01:34:18",0.0421,1512306.7503,780682.13719,731624.61312
1479947645,"2016-11-24 00:34:05",0.0421,1512255.1844,780630.57128,731624.61312
1479944038,"2016-11-23 23:33:58",0.0421,1512255.1844,780630.57128,731624.61312
1479940442,"2016-11-23 22:34:02",0.0421,1512255.1844,780501.45525,731753.72916
1479936811,"2016-11-23 21:33:31",0.0421,1512255.1844,780501.45525,731753.72916
1479933241,"2016-11-23 20:34:01",0.0421,1512255.1844,780501.45525,731753.72916
1479929653,"2016-11-23 19:34:13",0.04211,1512163.25333,780409.52417,731753.72916
1479926029,"2016-11-23 18:33:49",0.0421,1512255.81561,780502.08646,731753.72916
1479922439,"2016-11-23 17:33:59",0.0421,1512255.81561,780502.08646,731753.72916
1479918839,"2016-11-23 16:33:59",0.0421,1512255.82561,780502.09646,731753.72916
1479915219,"2016-11-23 15:33:39",0.0421,1512255.82561,780502.09646,731753.72916
1479911612,"2016-11-23 14:33:32",0.0421,1512255.82561,780502.09646,731753.72916
1479908009,"2016-11-23 13:33:29",0.0421,1512255.82561,780502.09646,731753.72916
1479904397,"2016-11-23 12:33:17",0.0421,1512255.82561,780502.09646,731753.72916
1479900796,"2016-11-23 11:33:16",0.0421,1512255.82561,780502.09646,731753.72916
1479897231,"2016-11-23 10:33:51",0.0421,1512262.83643,780509.10728,731753.72916
1479893617,"2016-11-23 09:33:37",0.0421,1512262.83643,780509.10728,731753.72916
1479890023,"2016-11-23 08:33:43",0.0421,1512263.24055,780509.51139,731753.72916
1479886419,"2016-11-23 07:33:39",0.0421,1512263.24055,780509.51139,731753.72916
1479882816,"2016-11-23 06:33:36",0.0421,1512263.24055,780509.51139,731753.72916
1479879218,"2016-11-23 05:33:38",0.0421,1512263.24055,780509.51139,731753.72916
1479875609,"2016-11-23 04:33:29",0.0421,1512263.24055,780509.51139,731753.72916
1479872009,"2016-11-23 03:33:29",0.0421,1512263.24055,780509.51139,731753.72916
1479868394,"2016-11-23 02:33:14",0.0421,1512263.24055,780509.51139,731753.72916
1479864840,"2016-11-23 01:34:00",0.0421,1512263.24055,780509.51139,731753.72916
1479861192,"2016-11-23 00:33:12",0.0421,1512262.96137,780509.23221,731753.72916
1479857608,"2016-11-22 23:33:28",0.0421,1512262.96137,780509.23221,731753.72916
1479854017,"2016-11-22 22:33:37",0.0421,1512263.96137,780510.23221,731753.72916
1479850412,"2016-11-22 21:33:32",0.0421,1512263.97137,780510.24221,731753.72916
1479846814,"2016-11-22 20:33:34",0.0421,1512263.97137,780510.24221,731753.72916
1479843206,"2016-11-22 19:33:26",0.0421,1512264.9714,780511.24225,731753.72916
1479839640,"2016-11-22 18:34:00",0.0421,1512509.9714,780756.24225,731753.72916
1479836003,"2016-11-22 17:33:23",0.0421,1512504.17881,780750.44965,731753.72916
1479832428,"2016-11-22 16:33:48",0.0421,1512504.17881,780750.44965,731753.72916
1479828829,"2016-11-22 15:33:49",0.0421,1512501.28881,780747.55965,731753.72916
1479825217,"2016-11-22 14:33:37",0.04218,1509378.50729,777624.77814,731753.72916
1479821607,"2016-11-22 13:33:27",0.04209,1512478.29878,780724.56962,731753.72916
1479818022,"2016-11-22 12:33:42",0.04209,1512478.29878,780724.56962,731753.72916
1479814422,"2016-11-22 11:33:42",0.04209,1512478.29878,780724.56962,731753.72916
1479810807,"2016-11-22 10:33:27",0.04209,1512478.29878,780724.56962,731753.72916
1479807224,"2016-11-22 09:33:44",0.04209,1512478.29878,780724.56962,731753.72916
1479803619,"2016-11-22 08:33:39",0.04209,1512478.29878,780724.56962,731753.72916
1479800023,"2016-11-22 07:33:43",0.04209,1512478.29878,780724.56962,731753.72916
1479796424,"2016-11-22 06:33:44",0.04209,1512471.86834,780718.13918,731753.72916
1479792817,"2016-11-22 05:33:37",0.04209,1512469.66032,780715.93116,731753.72916
1479789244,"2016-11-22 04:34:04",0.0421,1512266.66032,780512.93116,731753.72916
1479785617,"2016-11-22 03:33:37",0.0421,1512266.66032,780512.93116,731753.72916
1479782016,"2016-11-22 02:33:36",0.0421,1512266.66032,780512.93116,731753.72916
1479778420,"2016-11-22 01:33:40",0.0421,1512266.66032,780512.93116,731753.72916
1479774820,"2016-11-22 00:33:40",0.0421,1512266.10099,780512.37183,731753.72916
1479771211,"2016-11-21 23:33:31",0.0421,1512266.10099,780512.37183,731753.72916
1479767629,"2016-11-21 22:33:49",0.0421,1512266.10099,780512.42726,731753.67373
1479764028,"2016-11-21 21:33:48",0.0421,1512266.10099,780459.74947,731806.35151
1479760415,"2016-11-21 20:33:35",0.0421,1512266.10099,772512.55964,739753.54135
1479756818,"2016-11-21 19:33:38",0.0421,1512266.10025,772512.5589,739753.54135
1479753225,"2016-11-21 18:33:45",0.0421,1512316.78559,772563.24424,739753.54135
1479749619,"2016-11-21 17:33:39",0.0421,1512316.78559,772563.24424,739753.54135
1479746023,"2016-11-21 16:33:43",0.0421,1512316.78559,772563.24424,739753.54135
1479742427,"2016-11-21 15:33:47",0.0421,1512316.78559,772563.24424,739753.54135
1479738826,"2016-11-21 14:33:46",0.04225,1506667.1269,766913.58556,739753.54135
1479735224,"2016-11-21 13:33:44",0.0421,1512316.79552,772563.25418,739753.54135
