Timestamp,Date,"Avg Rate (%/day)","Total Amount Active Swaps (ETH)",Used,Unused
1510038300,"2017-11-07 07:05:00",0.01205,222385.2893,222078.42174,306.86755
1510034700,"2017-11-07 06:05:00",0.01209,222044.92386,221738.05631,306.86755
1510031100,"2017-11-07 05:05:00",0.01207,222546.07586,222119.62512,426.45074
1510027500,"2017-11-07 04:05:00",0.01206,222681.21812,222257.34107,423.87704
1510023900,"2017-11-07 03:05:00",0.012,222244.44247,221821.77105,422.67142
1510020300,"2017-11-07 02:05:00",0.01202,222485.01181,222062.3404,422.67142
1510016700,"2017-11-07 01:05:00",0.01205,221671.50215,221249.97073,421.53142
1510013100,"2017-11-07 00:05:00",0.01203,221995.45541,221579.2511,416.20431
1510009500,"2017-11-06 23:05:00",0.01198,223081.60591,222774.71498,306.89093
1510005900,"2017-11-06 22:05:00",0.012,222745.84168,222203.50131,542.34037
1510002300,"2017-11-06 21:05:00",0.012,224427.58977,223490.78318,936.80659
1509998700,"2017-11-06 20:05:00",0.01202,223772.55686,222845.0708,927.48607
1509995100,"2017-11-06 19:05:00",0.01208,222369.15698,221441.67091,927.48607
1509991500,"2017-11-06 18:05:00",0.01208,222443.96008,221523.33309,920.62699
1509987900,"2017-11-06 17:05:00",0.01206,222915.8887,221995.26171,920.62699
1509984300,"2017-11-06 16:05:00",0.01201,223977.58321,223056.95622,920.62699
1509980700,"2017-11-06 15:05:00",0.01208,221858.81679,220945.4698,913.34699
1509977100,"2017-11-06 14:05:00",0.01209,221712.30886,220864.24482,848.06404
1509973500,"2017-11-06 13:05:00",0.01207,221953.64714,221105.5831,848.06404
1509969900,"2017-11-06 12:05:00",0.01208,221867.09261,221019.02857,848.06404
1509966300,"2017-11-06 11:05:00",0.01208,221768.10524,220921.34177,846.76346
1509962700,"2017-11-06 10:05:00",0.01209,221714.26449,220874.47577,839.78873
1509959100,"2017-11-06 09:05:00",0.01209,221586.05155,220746.26282,839.78873
1509955500,"2017-11-06 08:05:00",0.01209,221712.16252,220872.37379,839.78873
1509951900,"2017-11-06 07:05:00",0.01209,221629.59879,220789.81007,839.78873
1509948300,"2017-11-06 06:05:00",0.01208,221714.02913,220874.2404,839.78873
1509944700,"2017-11-06 05:05:00",0.01207,221977.20445,221169.5258,807.67864
1509941100,"2017-11-06 04:05:00",0.01205,222206.45969,221500.60939,705.8503
1509937500,"2017-11-06 03:05:00",0.01202,222343.29171,221652.44141,690.8503
1509933900,"2017-11-06 02:05:00",0.01196,224899.58553,221661.43581,3238.14972
1509930300,"2017-11-06 01:05:00",0.01223,223343.09043,221444.32269,1898.76775
1509926700,"2017-11-06 00:05:00",0.01223,223347.46351,222118.32536,1229.13815
1509923100,"2017-11-05 23:05:00",0.01217,224491.69242,223263.03427,1228.65815
1509919500,"2017-11-05 22:05:00",0.01219,223940.14291,222711.48477,1228.65815
1509915900,"2017-11-05 21:05:00",0.01229,222004.98272,220786.32457,1218.65815
1509912300,"2017-11-05 20:05:00",0.01219,223324.06676,222240.4942,1083.57256
1509908700,"2017-11-05 19:05:00",0.01219,223378.2619,222438.57163,939.69027
1509905100,"2017-11-05 18:05:00",0.0122,223149.11196,222498.70379,650.40817
1509901500,"2017-11-05 17:05:00",0.0123,228833.46144,222580.84974,6252.61169
1509897900,"2017-11-05 16:05:00",0.01243,227424.33023,226752.33627,671.99397
1509894300,"2017-11-05 15:05:00",0.01242,227676.25191,227004.25795,671.99397
1509890700,"2017-11-05 14:05:00",0.01241,227771.92135,227119.57262,652.34873
1509887100,"2017-11-05 13:05:00",0.01241,227717.82949,227125.78363,592.04586
1509883500,"2017-11-05 12:05:00",0.01243,227302.65516,226710.6093,592.04586
1509879900,"2017-11-05 11:05:00",0.01243,227104.25609,226512.21023,592.04586
1509876300,"2017-11-05 10:05:00",0.01244,226983.69319,226445.64733,538.04586
1509872700,"2017-11-05 09:05:00",0.01245,226754.53073,226216.48487,538.04586
1509869100,"2017-11-05 08:05:00",0.01245,226685.54543,226147.49957,538.04586
1509865500,"2017-11-05 07:05:00",0.01242,227243.01851,226704.97265,538.04586
1509861900,"2017-11-05 06:05:00",0.01246,226486.69881,225936.91895,549.77986
1509858300,"2017-11-05 05:05:00",0.0125,225500.88038,224964.10052,536.77986
1509854700,"2017-11-05 04:05:00",0.01249,226046.57813,225508.46062,538.11751
1509851100,"2017-11-05 03:05:00",0.01251,226015.37981,225437.07571,578.3041
1509847500,"2017-11-05 02:05:00",0.01251,225855.92497,225612.93088,242.9941
1509843900,"2017-11-05 01:05:00",0.01252,225847.5139,225596.5198,250.9941
1509840300,"2017-11-05 00:05:00",0.01262,225978.8398,225727.83571,251.0041
1509836700,"2017-11-04 23:05:00",0.01273,227212.19254,225900.72882,1311.46372
1509833100,"2017-11-04 22:05:00",0.01272,227446.19964,226144.9103,1301.28933
1509829500,"2017-11-04 21:05:00",0.01273,227242.77455,225941.48522,1301.28933
1509825900,"2017-11-04 20:05:00",0.01275,226932.80548,225543.48731,1389.31816
1509822300,"2017-11-04 19:05:00",0.01277,226663.46439,225275.14623,1388.31816
1509818700,"2017-11-04 18:05:00",0.01277,226686.3751,225302.35694,1384.01816
1509815100,"2017-11-04 17:05:00",0.01276,226738.39073,225354.37257,1384.01816
1509811500,"2017-11-04 16:05:00",0.01268,228663.80993,227288.79177,1375.01816
1509807900,"2017-11-04 15:05:00",0.01268,228644.0108,227268.99264,1375.01816
1509804300,"2017-11-04 14:05:00",0.01268,228564.11378,227189.09562,1375.01816
1509800700,"2017-11-04 13:05:00",0.0127,228341.83738,226966.81921,1375.01816
1509797100,"2017-11-04 12:05:00",0.01276,227192.54882,226548.00174,644.54708
1509793500,"2017-11-04 11:05:00",0.01274,227488.20601,226843.65892,644.54708
1509789900,"2017-11-04 10:05:00",0.01271,227878.22935,227233.89527,644.33408
1509786300,"2017-11-04 09:05:00",0.01274,227533.24063,226888.90654,644.33408
1509782700,"2017-11-04 08:05:00",0.01273,227663.17111,227199.17136,463.99975
1509779100,"2017-11-04 07:05:00",0.01275,227548.81648,227084.81673,463.99975
1509775500,"2017-11-04 06:05:00",0.01275,227504.30172,227040.30197,463.99975
1509771900,"2017-11-04 05:05:00",0.01277,227469.20179,227009.20204,459.99975
1509768300,"2017-11-04 04:05:00",0.01279,227288.35189,226835.21626,453.13563
1509764700,"2017-11-04 03:05:00",0.01282,227516.3679,227093.18081,423.18709
1509761100,"2017-11-04 02:05:00",0.01284,227223.85174,226782.76465,441.08709
1509757500,"2017-11-04 01:05:00",0.0128,228217.69386,227780.04956,437.6443
1509753900,"2017-11-04 00:05:00",0.0128,228312.51174,227853.19871,459.31303
1509750300,"2017-11-03 23:05:00",0.01279,228570.35396,228111.04094,459.31303
1509746700,"2017-11-03 22:05:00",0.01294,230129.65435,228262.5393,1867.11505
1509743100,"2017-11-03 21:05:00",0.01302,229655.65351,227686.53846,1969.11505
1509739500,"2017-11-03 20:05:00",0.01315,227576.05014,225606.93509,1969.11505
1509735900,"2017-11-03 19:05:00",0.01316,227613.98205,225656.82723,1957.15482
1509732300,"2017-11-03 18:05:00",0.01316,227607.0733,225655.41337,1951.65993
1509728700,"2017-11-03 17:05:00",0.01322,226385.32483,225413.00265,972.32219
1509725100,"2017-11-03 16:05:00",0.01315,227487.46813,226527.44763,960.0205
1509721501,"2017-11-03 15:05:01",0.01305,229974.55865,228933.259,1041.29965
1509717900,"2017-11-03 14:05:00",0.01304,230160.12767,229143.2122,1016.91547
1509714300,"2017-11-03 13:05:00",0.01301,230579.3018,229565.84232,1013.45948
1509710700,"2017-11-03 12:05:00",0.01301,230544.60035,229531.14087,1013.45948
1509707100,"2017-11-03 11:05:00",0.01303,230197.66012,229203.20064,994.45948
1509703500,"2017-11-03 10:05:00",0.01302,230753.63653,229425.20704,1328.42948
1509699900,"2017-11-03 09:05:00",0.01299,231775.40166,229558.24817,2217.15349
1509696300,"2017-11-03 08:05:00",0.01297,232013.31805,229898.46389,2114.85416
1509692700,"2017-11-03 07:05:00",0.01297,232067.72851,229954.87183,2112.85668
1509689100,"2017-11-03 06:05:00",0.01297,231908.01771,229804.66195,2103.35576
1509685500,"2017-11-03 05:05:00",0.01289,231986.41934,229698.62168,2287.79766
1509681900,"2017-11-03 04:05:00",0.01297,231102.67751,229215.68261,1886.9949
1509678300,"2017-11-03 03:05:00",0.01299,230909.31107,229085.51618,1823.7949
1509674700,"2017-11-03 02:05:00",0.013,231048.16506,229263.47396,1784.6911
1509671100,"2017-11-03 01:05:00",0.01299,231179.37404,229395.86045,1783.5136
1509667500,"2017-11-03 00:05:00",0.01297,231571.48333,229794.48915,1776.99418
1509663900,"2017-11-02 23:05:00",0.01292,232476.38288,230699.94691,1776.43597
1509660300,"2017-11-02 22:05:00",0.01288,233209.27455,231433.15858,1776.11597
1509656700,"2017-11-02 21:05:00",0.01284,234151.91754,232376.14686,1775.77069
1509653100,"2017-11-02 20:05:00",0.01281,231844.35561,229814.28318,2030.07243
1509649500,"2017-11-02 19:05:00",0.01286,230820.17131,229039.70127,1780.47004
1509645900,"2017-11-02 18:05:00",0.01284,231037.00465,229260.61044,1776.39421
1509642300,"2017-11-02 17:05:00",0.01283,231600.7716,229556.08106,2044.69054
1509638700,"2017-11-02 16:05:00",0.01286,230866.95064,228823.44004,2043.51061
1509635100,"2017-11-02 15:05:00",0.01288,230662.63385,228618.94388,2043.68997
1509631500,"2017-11-02 14:05:00",0.0129,231093.94014,229057.24089,2036.69925
1509627900,"2017-11-02 13:05:00",0.01293,230796.15843,228887.33478,1908.82364
1509624300,"2017-11-02 12:05:00",0.0129,231700.6478,229943.96476,1756.68303
1509620700,"2017-11-02 11:05:00",0.01281,233895.13776,231290.52968,2604.60808
1509617100,"2017-11-02 10:05:00",0.01275,235651.98386,233396.13179,2255.85207
1509613500,"2017-11-02 09:05:00",0.01278,234977.53172,232719.87223,2257.65949
1509609900,"2017-11-02 08:05:00",0.01267,239675.8771,237386.96828,2288.90883
1509606300,"2017-11-02 07:05:00",0.01275,234891.79357,232464.91716,2426.87641
1509602700,"2017-11-02 06:05:00",0.01273,235698.59975,233159.61873,2538.98103
1509599100,"2017-11-02 05:05:00",0.01275,234193.22765,231654.24662,2538.98103
1509595500,"2017-11-02 04:05:00",0.01275,234330.09656,231795.94553,2534.15103
1509591900,"2017-11-02 03:05:00",0.01282,232204.5193,229670.36827,2534.15103
1509588300,"2017-11-02 02:05:00",0.0128,232823.4556,229937.26108,2886.19452
1509584700,"2017-11-02 01:05:00",0.01303,228091.26486,225607.81821,2483.44665
1509581100,"2017-11-02 00:05:00",0.01285,231364.4839,229001.00467,2363.47923
1509577500,"2017-11-01 23:05:00",0.01286,231176.3715,228912.89227,2263.47923
1509573900,"2017-11-01 22:05:00",0.01274,234092.56264,231934.65156,2157.91108
1509570300,"2017-11-01 21:05:00",0.01275,233832.36128,231685.54674,2146.81454
1509566700,"2017-11-01 20:05:00",0.01272,234317.70672,232395.13809,1922.56863
1509563100,"2017-11-01 19:05:00",0.01272,234277.09761,232359.87898,1917.21863
1509559500,"2017-11-01 18:05:00",0.01272,234700.17981,231410.85027,3289.32953
1509555900,"2017-11-01 17:05:00",0.01276,234766.98562,232640.81389,2126.17174
1509552300,"2017-11-01 16:05:00",0.01276,234886.39848,232959.17984,1927.21863
1509548700,"2017-11-01 15:05:00",0.01277,235967.13132,233169.40728,2797.72404
1509545100,"2017-11-01 14:05:00",0.01278,236014.30503,233182.37565,2831.92938
1509541500,"2017-11-01 13:05:00",0.01278,236036.90489,232955.5705,3081.33439
1509537900,"2017-11-01 12:05:00",0.01274,236902.3478,233821.01341,3081.33439
1509534300,"2017-11-01 11:05:00",0.01274,236784.41443,233684.58359,3099.83083
1509530700,"2017-11-01 10:05:00",0.01277,236129.42468,233497.20448,2632.2202
1509527100,"2017-11-01 09:05:00",0.01275,236418.09522,233793.29703,2624.79819
1509523500,"2017-11-01 08:05:00",0.01275,236357.91703,233634.16138,2723.75565
1509519900,"2017-11-01 07:05:00",0.01289,233740.789,231106.1664,2634.6226
1509516300,"2017-11-01 06:05:00",0.01277,236194.74034,233560.11774,2634.6226
1509512700,"2017-11-01 05:05:00",0.01277,236221.08967,233586.46707,2634.6226
1509509100,"2017-11-01 04:05:00",0.01282,234454.9551,231889.01826,2565.93684
1509505500,"2017-11-01 03:05:00",0.01283,234226.55536,231660.61852,2565.93684
1509501900,"2017-11-01 02:05:00",0.01283,234241.49314,231675.5563,2565.93684
1509498300,"2017-11-01 01:05:00",0.0128,235026.68004,232762.26141,2264.41863
1509494700,"2017-11-01 00:05:00",0.0128,234806.38647,232641.96784,2164.41863
1509491100,"2017-10-31 23:05:00",0.01281,234601.32792,232536.90929,2064.41863
1509487500,"2017-10-31 22:05:00",0.01285,234081.98864,232017.57001,2064.41863
1509483900,"2017-10-31 21:05:00",0.01266,233846.66571,231778.68159,2067.98411
1509480300,"2017-10-31 20:05:00",0.01266,233794.40546,230972.03095,2822.37451
1509476700,"2017-10-31 19:05:00",0.01264,234153.05745,231330.28521,2822.77225
1509473100,"2017-10-31 18:05:00",0.01263,234255.38306,231413.16081,2842.22225
1509469500,"2017-10-31 17:05:00",0.01265,233844.22524,231011.9354,2832.28984
1509465900,"2017-10-31 16:05:00",0.01266,233682.32388,230850.03405,2832.28984
1509462300,"2017-10-31 15:05:00",0.01264,234033.54754,231202.93121,2830.61633
1509455107,"2017-10-31 13:05:07",0.01271,232014.92666,229312.44303,2702.48363
1509451507,"2017-10-31 12:05:07",0.0127,232149.66331,229459.19983,2690.46347
1509447907,"2017-10-31 11:05:07",0.01271,232042.59075,229275.36113,2767.22962
1509444307,"2017-10-31 10:05:07",0.01272,231833.31852,229066.0889,2767.22962
1509440707,"2017-10-31 09:05:07",0.0127,232135.0917,229367.86208,2767.22962
1509437107,"2017-10-31 08:05:07",0.0127,232120.45119,229326.48585,2793.96534
1509433507,"2017-10-31 07:05:07",0.01269,232405.05696,229592.29162,2812.76534
1509429907,"2017-10-31 06:05:07",0.01269,232444.89552,229632.12238,2812.77314
1509426307,"2017-10-31 05:05:07",0.01274,231431.78108,228784.02401,2647.75706
1509422707,"2017-10-31 04:05:07",0.01276,231176.95041,228529.67896,2647.27145
1509419107,"2017-10-31 03:05:07",0.01277,232126.29939,228533.92757,3592.37183
1509415507,"2017-10-31 02:05:07",0.01278,232044.59457,228452.22274,3592.37183
1509411907,"2017-10-31 01:05:07",0.01278,231933.20215,228340.83032,3592.37183
1509408307,"2017-10-31 00:05:07",0.0128,231725.61039,228133.21857,3592.39183
1509404707,"2017-10-30 23:05:07",0.01276,232705.8801,229113.48827,3592.39183
1509401107,"2017-10-30 22:05:07",0.01274,233000.98039,229408.58857,3592.39183
1509397507,"2017-10-30 21:05:07",0.0128,231651.95754,229480.26407,2171.69348
1509393908,"2017-10-30 20:05:08",0.0128,231666.30886,229496.01864,2170.29022
1509390307,"2017-10-30 19:05:07",0.01279,231762.33448,229592.04426,2170.29022
1509386707,"2017-10-30 18:05:07",0.01304,231391.55143,229585.0192,1806.53222
1509383107,"2017-10-30 17:05:07",0.01322,231707.80492,229901.27269,1806.53222
1509379507,"2017-10-30 16:05:07",0.01321,231754.39177,229895.42951,1858.96226
1509375907,"2017-10-30 15:05:07",0.01321,231789.77739,229977.11508,1812.66231
1509372307,"2017-10-30 14:05:07",0.01321,231741.63598,229931.10376,1810.53222
1509368707,"2017-10-30 13:05:07",0.0132,232121.38857,230313.28488,1808.10369
1509365107,"2017-10-30 12:05:07",0.01319,232218.36961,230410.16592,1808.20369
1509361507,"2017-10-30 11:05:07",0.0132,232141.92914,230333.72545,1808.20369
1509357907,"2017-10-30 10:05:07",0.0132,231973.18787,230164.98418,1808.20369
1509354307,"2017-10-30 09:05:07",0.01319,232188.15292,230381.5207,1806.63222
1509350707,"2017-10-30 08:05:07",0.01319,232095.512,230288.87978,1806.63222
1509347107,"2017-10-30 07:05:07",0.01319,231846.39553,230039.76331,1806.63222
1509343507,"2017-10-30 06:05:07",0.01319,231893.9147,230087.28248,1806.63222
1509339907,"2017-10-30 05:05:07",0.01325,232231.29228,230424.66006,1806.63222
1509336307,"2017-10-30 04:05:07",0.01325,232871.80701,230329.53429,2542.27272
1509332707,"2017-10-30 03:05:07",0.01328,232370.60789,229639.92164,2730.68624
1509329107,"2017-10-30 02:05:07",0.01328,232519.07121,229788.80497,2730.26624
1509325507,"2017-10-30 01:05:07",0.01326,232423.5331,230225.93235,2197.60075
1509321907,"2017-10-30 00:05:07",0.01331,230987.61235,229163.65101,1823.96135
1509318307,"2017-10-29 23:05:07",0.01352,231525.55318,229281.08688,2244.4663
1509314707,"2017-10-29 22:05:07",0.0135,231898.36328,229653.89697,2244.4663
1509311107,"2017-10-29 21:05:07",0.01352,231454.32884,229209.86254,2244.4663
1509307507,"2017-10-29 20:05:07",0.01352,231435.26003,229293.98176,2141.27827
1509303907,"2017-10-29 19:05:07",0.01354,231050.18894,229009.88996,2040.29899
1509300307,"2017-10-29 18:05:07",0.01357,230745.91738,228706.63017,2039.28721
1509296707,"2017-10-29 17:05:07",0.01358,230503.31431,228679.47709,1823.83721
1509293107,"2017-10-29 16:05:07",0.01351,231750.17688,230258.38503,1491.79185
1509289507,"2017-10-29 15:05:07",0.01358,230718.21805,229194.94527,1523.27279
1509285907,"2017-10-29 14:05:07",0.0136,230588.41973,229072.33167,1516.08807
1509282307,"2017-10-29 13:05:07",0.01365,229915.05072,228377.06075,1537.98998
1509278707,"2017-10-29 12:05:07",0.01341,234810.97178,233277.98181,1532.98998
1509275107,"2017-10-29 11:05:07",0.01307,241805.3924,240233.45364,1571.93876
1509271507,"2017-10-29 10:05:07",0.01313,240717.85358,239152.93677,1564.91681
1509267907,"2017-10-29 09:05:07",0.01313,240677.46868,239112.55187,1564.91681
1509264307,"2017-10-29 08:05:07",0.01313,240685.32133,239120.40452,1564.91681
1509260707,"2017-10-29 07:05:07",0.01311,241175.07891,239786.7454,1388.33351
1509257107,"2017-10-29 06:05:07",0.01311,241179.19136,239929.47237,1249.71899
1509253507,"2017-10-29 05:05:07",0.01312,240810.93819,239561.2192,1249.71899
1509249907,"2017-10-29 04:05:07",0.01308,241701.15757,240451.64712,1249.51045
1509246307,"2017-10-29 03:05:07",0.01306,241364.57523,240100.11312,1264.46211
1509242707,"2017-10-29 02:05:07",0.01303,241818.48296,240554.02085,1264.46211
1509239107,"2017-10-29 01:05:07",0.01303,241770.6793,240506.49167,1264.18763
1509235507,"2017-10-29 00:05:07",0.01303,241875.82769,240619.78724,1256.04045
1509231907,"2017-10-28 23:05:07",0.01303,241796.53334,240540.49289,1256.04045
1509228307,"2017-10-28 22:05:07",0.01303,241842.29684,240596.27639,1246.02045
1509224707,"2017-10-28 21:05:07",0.01304,241903.5395,240657.51905,1246.02045
1509221107,"2017-10-28 20:05:07",0.01305,241963.87048,240717.85003,1246.02045
1509217507,"2017-10-28 19:05:07",0.01307,241680.00363,240433.98318,1246.02045
1509213907,"2017-10-28 18:05:07",0.01307,241661.42723,240415.79678,1245.63045
1509210307,"2017-10-28 17:05:07",0.01308,242554.66723,240076.58015,2478.08708
1509206707,"2017-10-28 16:05:07",0.01312,243041.58506,240190.80966,2850.7754
1509203107,"2017-10-28 15:05:07",0.01312,243078.19845,240227.42305,2850.7754
1509199507,"2017-10-28 14:05:07",0.0131,243346.70997,240495.93457,2850.7754
1509195907,"2017-10-28 13:05:07",0.01312,242860.00779,240009.23239,2850.7754
1509192307,"2017-10-28 12:05:07",0.01314,242411.86937,239410.24422,3001.62515
1509188707,"2017-10-28 11:05:07",0.01314,242349.64096,239348.01581,3001.62515
1509185107,"2017-10-28 10:05:07",0.01314,242397.11352,239395.48837,3001.62515
1509181507,"2017-10-28 09:05:07",0.01314,242358.83226,239357.20711,3001.62515
1509177907,"2017-10-28 08:05:07",0.01314,242384.80658,239383.18143,3001.62515
1509174307,"2017-10-28 07:05:07",0.01315,242258.42379,239256.79864,3001.62515
1509170707,"2017-10-28 06:05:07",0.01315,242257.67029,239237.51696,3020.15333
1509167107,"2017-10-28 05:05:07",0.0132,241206.76997,239202.23603,2004.53394
1509163507,"2017-10-28 04:05:07",0.01321,241203.3167,239198.78276,2004.53394
1509159907,"2017-10-28 03:05:07",0.0132,241433.90358,239403.11654,2030.78704
1509156307,"2017-10-28 02:05:07",0.01317,241822.29586,239103.02637,2719.26949
1509152707,"2017-10-28 01:05:07",0.01317,241648.69956,239428.78677,2219.91279
1509149107,"2017-10-28 00:05:07",0.01319,241100.68603,238880.76324,2219.92279
1509145507,"2017-10-27 23:05:07",0.01324,240333.81787,238114.79509,2219.02279
1509141907,"2017-10-27 22:05:07",0.01325,240129.17644,237910.15365,2219.02279
1509138307,"2017-10-27 21:05:07",0.01324,239352.53506,237956.51187,1396.02319
1509134707,"2017-10-27 20:05:07",0.01324,239360.09833,237963.87513,1396.22319
1509131107,"2017-10-27 19:05:07",0.01324,239417.28382,238022.26621,1395.0176
1509127507,"2017-10-27 18:05:07",0.01323,239668.77295,238273.75535,1395.0176
1509123907,"2017-10-27 17:05:07",0.0132,240173.00993,238876.74553,1296.2644
1509120307,"2017-10-27 16:05:07",0.01319,240334.35784,239038.09343,1296.2644
1509116707,"2017-10-27 15:05:07",0.01319,240380.84222,238973.23334,1407.60888
1509113107,"2017-10-27 14:05:07",0.01321,240020.25251,238612.64362,1407.60888
1509109507,"2017-10-27 13:05:07",0.01325,239142.39573,237749.10384,1393.29189
1509105907,"2017-10-27 12:05:07",0.01324,239446.55779,238057.45434,1389.10345
1509102307,"2017-10-27 11:05:07",0.01325,239268.04097,237878.93752,1389.10345
1509098707,"2017-10-27 10:05:07",0.01324,239435.90909,238046.80565,1389.10345
1509095107,"2017-10-27 09:05:07",0.01322,239820.39812,238431.29468,1389.10345
1509091507,"2017-10-27 08:05:07",0.01322,239805.50406,238416.40061,1389.10345
1509087907,"2017-10-27 07:05:07",0.01323,239757.41141,238374.09796,1383.31345
1509084307,"2017-10-27 06:05:07",0.01324,239520.69094,238141.6562,1379.03474
1509080707,"2017-10-27 05:05:07",0.01323,239707.03896,238255.51891,1451.52005
1509077107,"2017-10-27 04:05:07",0.01324,239553.45673,238103.75466,1449.70207
1509073507,"2017-10-27 03:05:07",0.01328,238848.73178,237400.02971,1448.70207
1509069907,"2017-10-27 02:05:07",0.01333,237685.29145,236207.57325,1477.7182
1509066307,"2017-10-27 01:05:07",0.01323,239824.91046,238347.05073,1477.85973
1509062707,"2017-10-27 00:05:07",0.01324,239692.04852,238214.17879,1477.86973
1509059107,"2017-10-26 23:05:07",0.01324,239875.42241,238483.00619,1392.41622
1509055507,"2017-10-26 22:05:07",0.01326,239560.5282,238168.11198,1392.41622
1509051907,"2017-10-26 21:05:07",0.01318,239801.22625,238408.81003,1392.41622
1509048307,"2017-10-26 20:05:07",0.01322,238741.7793,237936.00667,805.77263
1509044707,"2017-10-26 19:05:07",0.01325,238100.12948,237294.35686,805.77263
1509041107,"2017-10-26 18:05:07",0.01323,238498.72767,237692.95504,805.77263
1509037507,"2017-10-26 17:05:07",0.01324,238221.67218,237414.54159,807.13059
1509033907,"2017-10-26 16:05:07",0.01325,238000.18707,237120.24361,879.94346
1509030307,"2017-10-26 15:05:07",0.01325,237658.97642,236892.24569,766.73074
1509026707,"2017-10-26 14:05:07",0.01328,237427.32344,236537.61171,889.71172
1509023107,"2017-10-26 13:05:07",0.01329,237233.47742,236501.62488,731.85254
1509019500,"2017-10-26 12:05:00",0.01328,237347.59009,236615.73755,731.85254
1509015900,"2017-10-26 11:05:00",0.01334,236168.02434,235478.12676,689.89758
1509012300,"2017-10-26 10:05:00",0.01334,236099.95097,235402.96126,696.98972
1509008700,"2017-10-26 09:05:00",0.01332,236456.38897,235759.86139,696.52758
1509005100,"2017-10-26 08:05:00",0.01333,236408.03958,235717.242,690.79758
1509001500,"2017-10-26 07:05:00",0.01339,235525.23974,234834.25216,690.98758
1508997900,"2017-10-26 06:05:00",0.01342,235121.08588,234431.29348,689.7924
1508994300,"2017-10-26 05:05:00",0.01344,234906.46565,234158.20597,748.25968
1508990700,"2017-10-26 04:05:00",0.01343,235016.40552,234268.14584,748.25968
1508987100,"2017-10-26 03:05:00",0.01343,235287.30001,234539.04033,748.25968
1508983500,"2017-10-26 02:05:00",0.01342,235654.28484,234907.02516,747.25968
1508979900,"2017-10-26 01:05:00",0.01344,235631.70262,234885.05723,746.64538
1508976300,"2017-10-26 00:05:00",0.01339,235663.88118,234917.21579,746.66538
1508972700,"2017-10-25 23:05:00",0.01338,235848.00098,235101.33559,746.66538
1508969100,"2017-10-25 22:05:00",0.01339,235850.5857,235103.92031,746.66538
1508965500,"2017-10-25 21:05:00",0.01339,235926.71196,235229.18657,697.52538
1508961900,"2017-10-25 20:05:00",0.01342,235557.9559,234867.1535,690.8024
1508958300,"2017-10-25 19:05:00",0.01333,238395.40621,236989.89469,1405.51151
1508954700,"2017-10-25 18:05:00",0.01333,239379.48853,237891.59702,1487.89151
1508951100,"2017-10-25 17:05:00",0.01328,240322.83139,238816.31988,1506.51151
1508947500,"2017-10-25 16:05:00",0.01327,240390.09384,238843.89207,1546.20177
1508943900,"2017-10-25 15:05:00",0.01326,240804.02926,239202.98134,1601.04792
1508940300,"2017-10-25 14:05:00",0.01326,240816.21442,239215.16649,1601.04792
1508936700,"2017-10-25 13:05:00",0.01326,241003.46237,239457.26059,1546.20177
1508933100,"2017-10-25 12:05:00",0.01326,241215.35487,239669.15309,1546.20177
1508929500,"2017-10-25 11:05:00",0.01324,242027.79261,240481.58178,1546.21083
1508925900,"2017-10-25 10:05:00",0.01328,241132.20435,239687.99352,1444.21083
1508922300,"2017-10-25 09:05:00",0.01328,241062.25151,239622.58459,1439.66692
1508918700,"2017-10-25 08:05:00",0.01329,240994.78058,239561.93729,1432.84329
1508915100,"2017-10-25 07:05:00",0.0133,240905.26241,240151.07647,754.18594
1508911500,"2017-10-25 06:05:00",0.0133,241878.41897,241129.22303,749.19594
1508907900,"2017-10-25 05:05:00",0.01332,241607.35922,240858.16328,749.19594
1508904300,"2017-10-25 04:05:00",0.01331,242267.98625,241519.46219,748.52407
1508900700,"2017-10-25 03:05:00",0.01331,243139.23831,242402.7107,736.52761
1508897100,"2017-10-25 02:05:00",0.01335,243035.83434,242365.71673,670.11761
1508893500,"2017-10-25 01:05:00",0.01334,246407.30978,245737.83204,669.47774
1508889900,"2017-10-25 00:05:00",0.01353,246312.69669,245662.95637,649.74032
1508886300,"2017-10-24 23:05:00",0.01353,246519.00795,245881.29698,637.71097
1508882700,"2017-10-24 22:05:00",0.01355,246892.76946,246255.05849,637.71097
1508879100,"2017-10-24 21:05:00",0.01351,250507.02287,248263.44585,2243.57701
1508875500,"2017-10-24 20:05:00",0.01347,251593.4404,249349.86339,2243.57701
1508871900,"2017-10-24 19:05:00",0.01348,251492.35342,249248.73421,2243.6192
1508868300,"2017-10-24 18:05:00",0.01347,251794.77023,249551.15103,2243.6192
1508864700,"2017-10-24 17:05:00",0.01347,250738.79991,250108.52117,630.27874
1508861100,"2017-10-24 16:05:00",0.01376,250956.63102,250073.80289,882.82813
1508857500,"2017-10-24 15:05:00",0.01353,250689.48914,250055.21275,634.27639
1508853900,"2017-10-24 14:05:00",0.01356,249501.97632,248896.39385,605.58247
1508850300,"2017-10-24 13:05:00",0.01356,250479.96577,249859.73202,620.23374
1508846700,"2017-10-24 12:05:00",0.01358,249918.49718,249288.14164,630.35554
1508843100,"2017-10-24 11:05:00",0.0136,249463.65551,248904.89627,558.75924
1508839500,"2017-10-24 10:05:00",0.01359,249567.91133,249011.58109,556.33024
1508835900,"2017-10-24 09:05:00",0.01358,250743.87518,250165.15822,578.71696
1508832300,"2017-10-24 08:05:00",0.01358,250820.95079,250242.23383,578.71696
