Timestamp,Date,"Vwap (ETCUSD)",Volume
1508554800,"2017-10-21 03:00:00",11.05066964,2915.37262199
1508551200,"2017-10-21 02:00:00",11.20444275,4873.05643059
1508547600,"2017-10-21 01:00:00",11.12102148,6094.69851936
1508544000,"2017-10-21 00:00:00",11.16402243,3216.81356382
1508540400,"2017-10-20 23:00:00",11.18233926,1159.10932734
1508536800,"2017-10-20 22:00:00",11.17610138,4067.38542059
1508533200,"2017-10-20 21:00:00",11.14977451,16290.13202127
1508529600,"2017-10-20 20:00:00",11.26604873,12674.11135239
1508526000,"2017-10-20 19:00:00",11.29455646,4223.4354114
1508522400,"2017-10-20 18:00:00",11.27069658,3299.78952431
1508518800,"2017-10-20 17:00:00",11.34066572,5390.39812287
1508515200,"2017-10-20 16:00:00",11.36988946,14152.98269963
1508511600,"2017-10-20 15:00:00",11.29477389,15507.82183288
1508508000,"2017-10-20 14:00:00",11.16369582,7939.87892794
1508504400,"2017-10-20 13:00:00",11.1724233,10118.90645467
1508500800,"2017-10-20 12:00:00",11.17414378,20615.02244071
1508497200,"2017-10-20 11:00:00",11.20412154,6436.77331463
1508493600,"2017-10-20 10:00:00",11.19499941,3930.97791817
1508490000,"2017-10-20 09:00:00",11.20277069,11460.83013651
1508486400,"2017-10-20 08:00:00",11.23830272,6337.26522652
1508482800,"2017-10-20 07:00:00",11.32743567,2222.83109054
1508479200,"2017-10-20 06:00:00",11.39989263,10469.33653276
1508475600,"2017-10-20 05:00:00",11.3925187,8796.20326228
1508472000,"2017-10-20 04:00:00",11.36234243,3934.63742294
1508468400,"2017-10-20 03:00:00",11.35614441,4420.82131277
1508464800,"2017-10-20 02:00:00",11.31787704,933.941793
1508461200,"2017-10-20 01:00:00",11.30330084,2156.05096333
1508457600,"2017-10-20 00:00:00",11.30306359,978.36793061
1508454000,"2017-10-19 23:00:00",11.23002468,2090.18977733
1508450400,"2017-10-19 22:00:00",11.22413277,3026.57068206
1508446800,"2017-10-19 21:00:00",11.14141346,11149.13377613
1508443200,"2017-10-19 20:00:00",11.20975966,13346.41260629
1508439600,"2017-10-19 19:00:00",11.31063299,884.09838291
1508436000,"2017-10-19 18:00:00",11.33180092,2954.9471678
1508432400,"2017-10-19 17:00:00",11.30743729,3307.72317833
1508428800,"2017-10-19 16:00:00",11.28617603,7010.73893174
1508425200,"2017-10-19 15:00:00",11.3263179,5133.94794643
1508421600,"2017-10-19 14:00:00",11.26404622,2640.78670329
1508418000,"2017-10-19 13:00:00",11.22484548,7462.87169613
1508414400,"2017-10-19 12:00:00",11.29948768,5511.30003568
1508410800,"2017-10-19 11:00:00",11.29336391,11194.50919856
1508407200,"2017-10-19 10:00:00",11.31977114,2766.4514849
1508403600,"2017-10-19 09:00:00",11.28935358,6515.10279505
1508400000,"2017-10-19 08:00:00",11.27024386,4834.9175958
1508396400,"2017-10-19 07:00:00",11.35375782,10817.35016806
1508392800,"2017-10-19 06:00:00",11.4620469,4788.53407972
1508389200,"2017-10-19 05:00:00",11.48147929,7458.25814873
1508385600,"2017-10-19 04:00:00",11.41380641,2423.56306434
1508382000,"2017-10-19 03:00:00",11.4167046,2696.87928903
1508378400,"2017-10-19 02:00:00",11.45265271,5775.52780632
1508374800,"2017-10-19 01:00:00",11.36743793,5841.19855391
1508371200,"2017-10-19 00:00:00",11.4322225,8797.92871079
1508367600,"2017-10-18 23:00:00",11.42151928,10960.40591156
1508364000,"2017-10-18 22:00:00",11.25780617,6371.60427441
1508360400,"2017-10-18 21:00:00",11.25233632,5457.1874505
1508356800,"2017-10-18 20:00:00",11.08233155,3364.03077101
1508353200,"2017-10-18 19:00:00",10.99313386,3555.71560801
1508349600,"2017-10-18 18:00:00",10.98699952,10863.63646934
1508346000,"2017-10-18 17:00:00",11.01068704,17828.01620436
1508342400,"2017-10-18 16:00:00",10.88092206,11723.1674631
1508338800,"2017-10-18 15:00:00",10.75596366,37118.24784774
1508335200,"2017-10-18 14:00:00",11.01970885,20518.34860896
1508331600,"2017-10-18 13:00:00",11.11237725,6206.10468993
1508328000,"2017-10-18 12:00:00",11.09602955,15274.63920685
1508324400,"2017-10-18 11:00:00",11.16590739,5725.92612259
1508320800,"2017-10-18 10:00:00",11.27095324,5185.90158525
1508317200,"2017-10-18 09:00:00",11.11471525,22012.44402319
1508313600,"2017-10-18 08:00:00",11.36356894,25532.12772873
1508310000,"2017-10-18 07:00:00",11.58830415,14596.09236274
1508306400,"2017-10-18 06:00:00",11.76684829,3015.37010392
1508302800,"2017-10-18 05:00:00",11.74608426,4487.11788998
1508299200,"2017-10-18 04:00:00",11.61087957,1476.89841993
1508295600,"2017-10-18 03:00:00",11.63725846,3014.82668457
1508292000,"2017-10-18 02:00:00",11.63109922,20235.83998435
1508288400,"2017-10-18 01:00:00",11.72439825,16160.30915856
1508284800,"2017-10-18 00:00:00",11.84983502,10221.19704832
1508281200,"2017-10-17 23:00:00",11.78942349,2035.45863776
1508277600,"2017-10-17 22:00:00",11.80672249,3815.06400881
1508274000,"2017-10-17 21:00:00",11.81352585,7874.44205981
1508270400,"2017-10-17 20:00:00",11.90969934,5133.64718883
1508266800,"2017-10-17 19:00:00",11.9000211,1066.09610597
1508263200,"2017-10-17 18:00:00",11.88245473,5233.88609319
1508259600,"2017-10-17 17:00:00",11.93068996,5789.8089756
1508256000,"2017-10-17 16:00:00",11.99839645,4971.43497556
1508252400,"2017-10-17 15:00:00",12.06875649,7090.53106943
1508248800,"2017-10-17 14:00:00",12.17998563,35922.65916386
1508245200,"2017-10-17 13:00:00",12.22057253,61229.44881185
1508241600,"2017-10-17 12:00:00",11.88194853,13258.6073567
1508238000,"2017-10-17 11:00:00",11.99166086,4785.97086521
1508234400,"2017-10-17 10:00:00",11.98202484,3890.59727682
1508230800,"2017-10-17 09:00:00",12.04559343,8500.14046833
1508227200,"2017-10-17 08:00:00",12.00756231,25940.62711256
1508223600,"2017-10-17 07:00:00",11.76002838,2757.75295069
1508220000,"2017-10-17 06:00:00",11.71240854,2306.95172327
1508216400,"2017-10-17 05:00:00",11.72323732,2273.67910335
1508212800,"2017-10-17 04:00:00",11.65873056,11699.30922306
1508209200,"2017-10-17 03:00:00",11.75301879,15606.77504821
1508205600,"2017-10-17 02:00:00",11.85664643,26722.25981424
1508202000,"2017-10-17 01:00:00",11.92337558,2482.45498686
1508198400,"2017-10-17 00:00:00",11.90958278,2184.93974409
1508194800,"2017-10-16 23:00:00",11.91082048,4856.17105581
1508191200,"2017-10-16 22:00:00",11.87846311,5588.65469958
1508187600,"2017-10-16 21:00:00",11.89182982,12317.99778863
1508184000,"2017-10-16 20:00:00",11.87209661,5714.19374169
1508180400,"2017-10-16 19:00:00",11.96217987,5510.8578305
1508176800,"2017-10-16 18:00:00",11.96776832,7516.04867168
1508173200,"2017-10-16 17:00:00",12.0134205,4080.5715582
1508169600,"2017-10-16 16:00:00",12.05161492,7436.25108698
1508166000,"2017-10-16 15:00:00",12.03290716,5489.7688727
1508162400,"2017-10-16 14:00:00",12.07781638,6807.41300578
1508158800,"2017-10-16 13:00:00",12.13534675,7910.84207328
1508155200,"2017-10-16 12:00:00",12.11110467,11415.16534331
1508151600,"2017-10-16 11:00:00",12.08362807,11096.49942679
1508148000,"2017-10-16 10:00:00",11.95783143,6967.00076276
1508144400,"2017-10-16 09:00:00",11.90133921,4888.44322687
1508140800,"2017-10-16 08:00:00",11.90054584,20718.28846765
1508137200,"2017-10-16 07:00:00",11.9820694,5252.35068994
1508133600,"2017-10-16 06:00:00",11.89799799,10536.47758513
1508130000,"2017-10-16 05:00:00",11.90706909,2613.27785103
1508126400,"2017-10-16 04:00:00",11.95781087,4482.09493153
1508122800,"2017-10-16 03:00:00",12.06939529,4546.43025088
1508119200,"2017-10-16 02:00:00",12.00114073,2113.45620661
1508115600,"2017-10-16 01:00:00",12.01453221,2186.88624304
1508112000,"2017-10-16 00:00:00",11.96379793,3711.95624798
1508108400,"2017-10-15 23:00:00",11.99042793,5338.92691057
1508104800,"2017-10-15 22:00:00",11.82901954,1602.93287274
1508101200,"2017-10-15 21:00:00",11.70637424,7849.07421919
1508097600,"2017-10-15 20:00:00",11.7795838,1766.62006029
1508094000,"2017-10-15 19:00:00",11.76874907,2700.11175702
1508090400,"2017-10-15 18:00:00",11.77516613,2815.50227324
1508086800,"2017-10-15 17:00:00",11.77691209,6343.09790544
1508083200,"2017-10-15 16:00:00",11.89090011,5597.65048188
1508079600,"2017-10-15 15:00:00",11.81270354,6067.74757655
1508076000,"2017-10-15 14:00:00",11.70279909,6075.26634331
1508072400,"2017-10-15 13:00:00",11.65379681,6974.7409847
1508068800,"2017-10-15 12:00:00",11.70242734,9670.54010421
1508065200,"2017-10-15 11:00:00",11.70577264,13877.96220644
1508061600,"2017-10-15 10:00:00",11.81735364,34947.87745374
1508058000,"2017-10-15 09:00:00",12.2045653,32672.92855013
1508054400,"2017-10-15 08:00:00",12.43673424,9707.97818545
1508050800,"2017-10-15 07:00:00",12.30834158,1330.38447719
1508047200,"2017-10-15 06:00:00",12.32633427,1326.20361759
1508043600,"2017-10-15 05:00:00",12.34886424,4770.65669367
1508040000,"2017-10-15 04:00:00",12.30696857,8727.23763348
1508036400,"2017-10-15 03:00:00",12.27554802,5154.54431356
1508032800,"2017-10-15 02:00:00",12.23342302,1800.3567723
1508029200,"2017-10-15 01:00:00",12.19746243,4208.60065717
1508025600,"2017-10-15 00:00:00",12.27079845,6884.07858711
1508022000,"2017-10-14 23:00:00",12.27647442,1166.49377709
1508018400,"2017-10-14 22:00:00",12.23881383,3290.51308087
1508014800,"2017-10-14 21:00:00",12.2325388,2817.69819574
1508011200,"2017-10-14 20:00:00",12.2940322,6566.70599503
1508007600,"2017-10-14 19:00:00",12.29858556,6216.44374081
1508004000,"2017-10-14 18:00:00",12.41890926,17059.7087222
1508000400,"2017-10-14 17:00:00",12.40930789,23589.24356039
1507996800,"2017-10-14 16:00:00",12.20167543,10622.3957239
1507993200,"2017-10-14 15:00:00",12.01354802,9623.25655489
1507989600,"2017-10-14 14:00:00",11.95558792,3465.34515261
1507986000,"2017-10-14 13:00:00",11.96779641,14272.50441309
1507982400,"2017-10-14 12:00:00",12.04289264,12839.96061011
1507978800,"2017-10-14 11:00:00",12.11750321,3757.78044581
1507975200,"2017-10-14 10:00:00",12.07814199,4531.79621538
1507971600,"2017-10-14 09:00:00",12.05496008,6025.51956143
1507968000,"2017-10-14 08:00:00",12.04674689,1975.43146264
1507964400,"2017-10-14 07:00:00",12.0130057,2383.53974747
1507960800,"2017-10-14 06:00:00",12.06183245,5917.09132351
1507957200,"2017-10-14 05:00:00",12.10147263,3672.94482976
1507953600,"2017-10-14 04:00:00",12.07251499,951.53277811
1507950000,"2017-10-14 03:00:00",12.08271849,1123.75505655
1507946400,"2017-10-14 02:00:00",12.06916931,6818.08935501
1507942800,"2017-10-14 01:00:00",12.11318159,4250.6652046
1507939200,"2017-10-14 00:00:00",12.09307565,3467.30748839
1507935600,"2017-10-13 23:00:00",12.11373676,9591.38149976
1507932000,"2017-10-13 22:00:00",12.0894733,1164.734252
1507928400,"2017-10-13 21:00:00",12.10387765,4341.85334715
1507924800,"2017-10-13 20:00:00",12.06796038,11966.50873307
1507921200,"2017-10-13 19:00:00",12.21315882,5213.40824565
1507917600,"2017-10-13 18:00:00",12.30154244,17901.31531193
1507914000,"2017-10-13 17:00:00",12.22751872,14339.25588946
1507910400,"2017-10-13 16:00:00",12.07498933,8834.71702378
1507906800,"2017-10-13 15:00:00",12.07313582,19937.71369933
1507903200,"2017-10-13 14:00:00",12.16213607,32459.37651858
1507899600,"2017-10-13 13:00:00",11.82714477,18375.28658555
1507896000,"2017-10-13 12:00:00",11.69113612,18551.34758276
1507892400,"2017-10-13 11:00:00",11.68890294,6236.59207005
1507888800,"2017-10-13 10:00:00",11.71824512,13391.67594583
1507885200,"2017-10-13 09:00:00",11.71666498,10703.88368287
1507881600,"2017-10-13 08:00:00",11.95907693,51165.78896343
1507878000,"2017-10-13 07:00:00",11.82263755,24706.63817269
1507874400,"2017-10-13 06:00:00",11.45158843,21613.97198388
1507870800,"2017-10-13 05:00:00",11.6002754,12316.50274732
1507867200,"2017-10-13 04:00:00",11.43812226,23252.09501784
1507863600,"2017-10-13 03:00:00",11.5461792,31817.74733021
1507860000,"2017-10-13 02:00:00",11.58867211,12950.45858014
1507856400,"2017-10-13 01:00:00",11.6851439,14911.32613499
1507852800,"2017-10-13 00:00:00",11.70458546,5073.65136245
1507849200,"2017-10-12 23:00:00",11.64441664,1035.80195594
1507845600,"2017-10-12 22:00:00",11.61553796,4915.48240938
1507842000,"2017-10-12 21:00:00",11.66113239,2850.73821945
1507838400,"2017-10-12 20:00:00",11.63006477,5401.63607596
1507834800,"2017-10-12 19:00:00",11.63924223,3364.88398868
1507831200,"2017-10-12 18:00:00",11.7231756,7729.19454607
1507827600,"2017-10-12 17:00:00",11.79063199,22747.00474798
1507824000,"2017-10-12 16:00:00",11.82637837,9232.47345674
1507820400,"2017-10-12 15:00:00",11.86322487,10236.56989297
1507816800,"2017-10-12 14:00:00",11.89813433,14047.86233226
1507813200,"2017-10-12 13:00:00",11.87260476,18901.81347091
1507809600,"2017-10-12 12:00:00",11.81951026,38046.47844974
1507806000,"2017-10-12 11:00:00",11.84431455,41817.01978794
1507802400,"2017-10-12 10:00:00",11.54980729,33325.30116349
1507798800,"2017-10-12 09:00:00",11.40620122,13132.47923535
1507795200,"2017-10-12 08:00:00",11.46741956,12822.52024561
1507791600,"2017-10-12 07:00:00",11.51734116,6360.81766831
1507788000,"2017-10-12 06:00:00",11.52257234,7551.05018974
1507784400,"2017-10-12 05:00:00",11.45817622,1732.08232794
1507780800,"2017-10-12 04:00:00",11.48474123,3511.64426874
1507777200,"2017-10-12 03:00:00",11.56147257,15071.97082609
1507773600,"2017-10-12 02:00:00",11.50661983,6203.52207445
1507770000,"2017-10-12 01:00:00",11.42719505,2675.66878885
1507766400,"2017-10-12 00:00:00",11.43487895,1212.77562703
1507762800,"2017-10-11 23:00:00",11.42774405,4844.51319294
1507759200,"2017-10-11 22:00:00",11.43058387,855.63279524
1507755600,"2017-10-11 21:00:00",11.41160864,2411.43238611
1507752000,"2017-10-11 20:00:00",11.44427192,817.29510176
1507748400,"2017-10-11 19:00:00",11.38802,2152.69194002
1507744800,"2017-10-11 18:00:00",11.36983939,647.47015462
1507741200,"2017-10-11 17:00:00",11.40614902,6462.12760403
1507737600,"2017-10-11 16:00:00",11.3988096,8914.18058698
1507734000,"2017-10-11 15:00:00",11.35668347,982.32520496
1507730400,"2017-10-11 14:00:00",11.37516966,1942.69937363
1507726800,"2017-10-11 13:00:00",11.38405806,2818.64938299
1507723200,"2017-10-11 12:00:00",11.35095216,5607.38008553
1507719600,"2017-10-11 11:00:00",11.29217328,4792.43402293
1507716000,"2017-10-11 10:00:00",11.29288564,21838.50097767
1507712400,"2017-10-11 09:00:00",11.38279666,20873.88417699
1507708800,"2017-10-11 08:00:00",11.4191947,1087.66228881
1507705200,"2017-10-11 07:00:00",11.44066605,1867.06338449
1507701600,"2017-10-11 06:00:00",11.39451462,3811.54475308
1507698000,"2017-10-11 05:00:00",11.42419844,1520.1207705
1507694400,"2017-10-11 04:00:00",11.46814182,6188.88324614
1507690800,"2017-10-11 03:00:00",11.48329201,6285.84962011
1507687200,"2017-10-11 02:00:00",11.4696505,2375.815351
1507683600,"2017-10-11 01:00:00",11.4740329,5681.00661625
1507680000,"2017-10-11 00:00:00",11.44144458,3890.66437284
1507676400,"2017-10-10 23:00:00",11.50775109,3968.73256121
1507672800,"2017-10-10 22:00:00",11.55997867,7272.36438793
1507669200,"2017-10-10 21:00:00",11.54069759,3071.80635525
1507665600,"2017-10-10 20:00:00",11.56343791,3318.58831238
1507662000,"2017-10-10 19:00:00",11.55390451,8464.03597956
1507658400,"2017-10-10 18:00:00",11.64671046,16826.25860533
1507654800,"2017-10-10 17:00:00",11.54727573,6307.26101479
1507651200,"2017-10-10 16:00:00",11.46692808,2627.27614481
1507647600,"2017-10-10 15:00:00",11.48125449,6414.97606144
1507644000,"2017-10-10 14:00:00",11.42838078,10855.87356026
1507640400,"2017-10-10 13:00:00",11.37579302,13911.46808564
1507636800,"2017-10-10 12:00:00",11.37634461,7367.77653185
1507633200,"2017-10-10 11:00:00",11.38010184,4748.35873994
1507629600,"2017-10-10 10:00:00",11.33500517,15655.94343638
1507626000,"2017-10-10 09:00:00",11.31214216,9236.79221182
1507622400,"2017-10-10 08:00:00",11.32193881,15273.27614439
1507618800,"2017-10-10 07:00:00",11.43879397,3768.86371169
1507615200,"2017-10-10 06:00:00",11.46513936,4160.7464758
1507611600,"2017-10-10 05:00:00",11.4458018,5472.25649689
1507608000,"2017-10-10 04:00:00",11.42050666,8669.99749149
1507604400,"2017-10-10 03:00:00",11.44113549,8705.06117445
1507600800,"2017-10-10 02:00:00",11.4079329,11358.68384086
1507597200,"2017-10-10 01:00:00",11.44593035,1516.91863659
1507593600,"2017-10-10 00:00:00",11.45279335,2601.7830619
1507590000,"2017-10-09 23:00:00",11.42307694,13762.62270533
1507586400,"2017-10-09 22:00:00",11.23049643,10295.3274247
1507582800,"2017-10-09 21:00:00",11.22693481,13989.45835764
1507579200,"2017-10-09 20:00:00",11.105982,35035.08531494
1507575600,"2017-10-09 19:00:00",11.41155721,18556.99295477
1507572000,"2017-10-09 18:00:00",11.53851498,10669.16434573
1507568400,"2017-10-09 17:00:00",11.73327653,17673.21449002
1507564800,"2017-10-09 16:00:00",11.77768074,16235.78152812
1507561200,"2017-10-09 15:00:00",11.85593649,2381.33540402
1507557600,"2017-10-09 14:00:00",11.88330099,2509.84871293
1507554000,"2017-10-09 13:00:00",11.93280064,2403.05037948
1507550400,"2017-10-09 12:00:00",11.93951389,1979.622402
1507546800,"2017-10-09 11:00:00",11.94123119,5611.33705262
1507543200,"2017-10-09 10:00:00",11.91810565,786.9087581
1507539600,"2017-10-09 09:00:00",11.94922613,2655.99137102
1507536000,"2017-10-09 08:00:00",11.90806074,1884.76657549
1507532400,"2017-10-09 07:00:00",11.92708807,6531.32010141
1507528800,"2017-10-09 06:00:00",12.0137872,2643.24119091
1507525200,"2017-10-09 05:00:00",11.99619031,15354.42108708
1507521600,"2017-10-09 04:00:00",12.0872091,3258.64991949
1507518000,"2017-10-09 03:00:00",12.10532187,5659.17656321
1507514400,"2017-10-09 02:00:00",12.08388935,1800.97404684
1507510800,"2017-10-09 01:00:00",12.12403319,5881.70273767
1507507200,"2017-10-09 00:00:00",12.17216246,6277.05872949
1507503600,"2017-10-08 23:00:00",12.16993922,17222.07977402
1507500000,"2017-10-08 22:00:00",12.25158053,8420.32000674
1507496400,"2017-10-08 21:00:00",12.37016037,5640.46482018
1507492800,"2017-10-08 20:00:00",12.40754308,1960.70790887
1507489200,"2017-10-08 19:00:00",12.36061724,2667.8843007
1507485600,"2017-10-08 18:00:00",12.41075829,3181.16623184
1507482000,"2017-10-08 17:00:00",12.38924196,6234.87619902
1507478400,"2017-10-08 16:00:00",12.48855346,7742.21432435
1507474800,"2017-10-08 15:00:00",12.51084068,13199.81120357
1507471200,"2017-10-08 14:00:00",12.39588598,8602.46361926
1507467600,"2017-10-08 13:00:00",12.3199616,3485.39349899
1507464000,"2017-10-08 12:00:00",12.36021165,2414.35182478
1507460400,"2017-10-08 11:00:00",12.33122656,1843.94390467
1507456800,"2017-10-08 10:00:00",12.29973023,2171.35333263
1507453200,"2017-10-08 09:00:00",12.31379447,292.94118296
1507449600,"2017-10-08 08:00:00",12.30520381,1669.92258172
1507446000,"2017-10-08 07:00:00",12.31083432,2065.32928978
1507442400,"2017-10-08 06:00:00",12.31744222,301.01238704
1507438800,"2017-10-08 05:00:00",12.31521378,1473.90510513
1507435200,"2017-10-08 04:00:00",12.32380515,631.61763798
1507431600,"2017-10-08 03:00:00",12.33948764,3399.36990265
1507428000,"2017-10-08 02:00:00",12.39851418,7205.7765611
1507424400,"2017-10-08 01:00:00",12.37567299,9351.21405965
1507420800,"2017-10-08 00:00:00",12.46093352,21090.89053643
1507417200,"2017-10-07 23:00:00",12.38394992,40450.67457427
1507413600,"2017-10-07 22:00:00",12.1060526,5364.28591204
1507410000,"2017-10-07 21:00:00",12.10561645,970.87547339
1507406400,"2017-10-07 20:00:00",12.11928911,4367.02835438
1507402800,"2017-10-07 19:00:00",12.12406375,1626.00915418
1507399200,"2017-10-07 18:00:00",12.07600319,934.19866836
1507395600,"2017-10-07 17:00:00",12.05910104,2279.11217882
1507392000,"2017-10-07 16:00:00",12.12967279,371.05197493
1507388400,"2017-10-07 15:00:00",12.07881898,2140.77013687
1507384800,"2017-10-07 14:00:00",12.0572631,11308.34730987
1507381200,"2017-10-07 13:00:00",12.07742452,9445.94860649
1507377600,"2017-10-07 12:00:00",12.10257792,3595.64595527
1507374000,"2017-10-07 11:00:00",12.1064012,400.76357105
1507370400,"2017-10-07 10:00:00",12.14285555,1447.66212262
1507366800,"2017-10-07 09:00:00",12.15757687,2432.52775723
1507363200,"2017-10-07 08:00:00",12.18174657,13966.94931103
1507359600,"2017-10-07 07:00:00",12.16990117,6128.00965105
1507356000,"2017-10-07 06:00:00",12.21785649,1305.05441908
1507352400,"2017-10-07 05:00:00",12.18778786,2075.22205138
1507348800,"2017-10-07 04:00:00",12.18517604,1125.94320868
1507345200,"2017-10-07 03:00:00",12.20044364,2340.43084761
1507341600,"2017-10-07 02:00:00",12.25965054,1801.57972211
1507338000,"2017-10-07 01:00:00",12.25747045,14331.31095517
1507334400,"2017-10-07 00:00:00",12.25926115,10922.89966196
1507330800,"2017-10-06 23:00:00",12.15742747,4467.68327625
1507327200,"2017-10-06 22:00:00",12.0803473,101.47647037
1507323600,"2017-10-06 21:00:00",12.0763061,334.14164166
1507320000,"2017-10-06 20:00:00",12.0411014,996.36591832
1507316400,"2017-10-06 19:00:00",12.11704067,1679.03594417
1507312800,"2017-10-06 18:00:00",12.15445401,3070.45833092
1507309200,"2017-10-06 17:00:00",12.16956876,1516.89982131
1507305600,"2017-10-06 16:00:00",12.22071402,4483.89745161
1507302000,"2017-10-06 15:00:00",12.13542398,5044.86970036
1507298400,"2017-10-06 14:00:00",12.21942184,11286.49592339
1507294800,"2017-10-06 13:00:00",12.25343818,3906.39218108
1507291200,"2017-10-06 12:00:00",12.28578808,2305.46101359
1507287600,"2017-10-06 11:00:00",12.30618829,1378.43351691
1507284000,"2017-10-06 10:00:00",12.27167983,12022.70694664
1507280400,"2017-10-06 09:00:00",12.2911656,3149.19288056
1507276800,"2017-10-06 08:00:00",12.37436558,2710.00009012
1507273200,"2017-10-06 07:00:00",12.3418738,4804.74503878
1507269600,"2017-10-06 06:00:00",12.25793432,1550.22018943
1507266000,"2017-10-06 05:00:00",12.24265921,4351.77966575
1507262400,"2017-10-06 04:00:00",12.21282621,7657.89604181
1507258800,"2017-10-06 03:00:00",12.09726524,2075.9651989
1507255200,"2017-10-06 02:00:00",12.14178944,10118.7650554
1507251600,"2017-10-06 01:00:00",11.94515569,3237.74550736
1507248000,"2017-10-06 00:00:00",11.90674445,2433.3083814
1507244400,"2017-10-05 23:00:00",11.95626151,3643.09593163
1507240800,"2017-10-05 22:00:00",11.93957038,3668.68903106
1507237200,"2017-10-05 21:00:00",12.00024381,1968.54377914
1507233600,"2017-10-05 20:00:00",11.98416075,3067.32708297
1507230000,"2017-10-05 19:00:00",11.9246311,2326.92199608
1507226400,"2017-10-05 18:00:00",11.86273044,2041.74109869
1507222800,"2017-10-05 17:00:00",11.896036,1731.31518394
1507219200,"2017-10-05 16:00:00",11.899856,2258.38447473
1507215600,"2017-10-05 15:00:00",12.01933404,20116.01718336
1507212000,"2017-10-05 14:00:00",11.96087851,11581.54272221
1507208400,"2017-10-05 13:00:00",11.84430606,6087.92540761
1507204800,"2017-10-05 12:00:00",11.66723222,5906.69631292
1507201200,"2017-10-05 11:00:00",11.73755574,3212.41694022
1507197600,"2017-10-05 10:00:00",11.69980171,9447.29158292
1507194000,"2017-10-05 09:00:00",11.55761794,3917.16045845
1507190400,"2017-10-05 08:00:00",11.57459796,638.29825584
1507186800,"2017-10-05 07:00:00",11.59304749,2945.80241891
1507183200,"2017-10-05 06:00:00",11.57478345,2265.17389996
1507179600,"2017-10-05 05:00:00",11.55442061,8107.92549038
1507176000,"2017-10-05 04:00:00",11.68448196,8953.2652523
1507172400,"2017-10-05 03:00:00",11.79679957,2484.44755019
1507168800,"2017-10-05 02:00:00",11.8130619,2981.64157994
1507165200,"2017-10-05 01:00:00",11.80129237,3253.18415414
1507161600,"2017-10-05 00:00:00",11.82817416,7128.93415696
1507158000,"2017-10-04 23:00:00",11.85251925,6955.49692484
1507154400,"2017-10-04 22:00:00",11.82503693,21539.55419268
1507150800,"2017-10-04 21:00:00",11.85513817,5250.87925714
1507147200,"2017-10-04 20:00:00",11.85803696,2505.98031305
1507143600,"2017-10-04 19:00:00",11.89563711,1091.1218849
1507140000,"2017-10-04 18:00:00",11.86704848,7378.81006329
1507136400,"2017-10-04 17:00:00",11.9129877,4115.99071453
1507132800,"2017-10-04 16:00:00",11.92092502,4338.38940842
1507129200,"2017-10-04 15:00:00",11.93004143,4771.19220341
1507125600,"2017-10-04 14:00:00",11.90110068,6000.96366828
1507122000,"2017-10-04 13:00:00",12.01503643,3955.42744632
1507118400,"2017-10-04 12:00:00",12.03783412,6653.09225438
1507114800,"2017-10-04 11:00:00",12.04336611,4253.38670218
1507111200,"2017-10-04 10:00:00",12.16289704,1359.66309285
1507107600,"2017-10-04 09:00:00",12.23600361,942.35337967
1507104000,"2017-10-04 08:00:00",12.32165168,2625.22305378
1507100400,"2017-10-04 07:00:00",12.33068844,2279.58821358
1507096800,"2017-10-04 06:00:00",12.33158869,14581.73690659
1507093200,"2017-10-04 05:00:00",12.23227494,10016.90614528
1507089600,"2017-10-04 04:00:00",12.16047951,2260.11752205
1507086000,"2017-10-04 03:00:00",12.11656868,3642.68533829
1507082400,"2017-10-04 02:00:00",12.16346799,4986.8852805
1507078800,"2017-10-04 01:00:00",12.19867777,31294.35525333
1507075200,"2017-10-04 00:00:00",12.19154303,12308.55608654
1507071600,"2017-10-03 23:00:00",11.88854522,20611.06326867
1507068000,"2017-10-03 22:00:00",11.97058127,2598.36670101
1507064400,"2017-10-03 21:00:00",11.95658152,2102.6727179
1507060800,"2017-10-03 20:00:00",11.95872716,1443.76060573
1507057200,"2017-10-03 19:00:00",12.01972012,1622.28366737
1507053600,"2017-10-03 18:00:00",11.99910492,2073.31655366
1507050000,"2017-10-03 17:00:00",11.99933927,3898.33780478
1507046400,"2017-10-03 16:00:00",11.95447055,6857.97162252
1507042800,"2017-10-03 15:00:00",11.87355177,17113.35650314
1507039200,"2017-10-03 14:00:00",11.89148115,7524.17895149
1507035600,"2017-10-03 13:00:00",11.9645458,3247.30983979
1507032000,"2017-10-03 12:00:00",12.01428022,3099.15299738
1507028400,"2017-10-03 11:00:00",11.95674561,8488.39602864
1507024800,"2017-10-03 10:00:00",12.08665046,2922.43142862
1507021200,"2017-10-03 09:00:00",12.03979711,9396.68850151
1507017600,"2017-10-03 08:00:00",12.05489479,4867.81780938
1507014000,"2017-10-03 07:00:00",12.11117564,8814.6522867
1507010400,"2017-10-03 06:00:00",12.31341903,8512.4653062
1507006800,"2017-10-03 05:00:00",12.47824307,1602.099472
1507003200,"2017-10-03 04:00:00",12.45802257,2656.03415441
1506999600,"2017-10-03 03:00:00",12.42429461,7307.39493525
1506996000,"2017-10-03 02:00:00",12.44387291,7618.29318351
1506992400,"2017-10-03 01:00:00",12.4698058,817.28178534
1506988800,"2017-10-03 00:00:00",12.43917108,2404.92847305
1506985200,"2017-10-02 23:00:00",12.44721393,1653.54626858
