Timestamp,Date,"Avg Rate (%/day)","Total Amount Active Swaps (ETC)",Used,Unused
1515125101,"2018-01-05 04:05:01",0.00502,333770.03686,165347.52561,168422.51124
1515121500,"2018-01-05 03:05:00",0.00498,334573.40686,168597.42913,165975.97773
1515117900,"2018-01-05 02:05:00",0.00498,330250.39669,167949.52334,162300.87335
1515114301,"2018-01-05 01:05:01",0.00512,324777.44099,159197.07432,165580.36667
1515110700,"2018-01-05 00:05:00",0.00519,325338.1997,162914.44938,162423.75032
1515107887,"2018-01-04 23:18:07",0.00517,326241.85519,163818.10486,162423.75032
1515074700,"2018-01-04 14:05:00",0.00553,66706.53351,66484.53351,222
1515071101,"2018-01-04 13:05:01",0.00548,65921.05506,65699.05506,222
1515067501,"2018-01-04 12:05:01",0.00546,70111.44382,69889.44382,222
1515063906,"2018-01-04 11:05:06",0.00547,65937.0622,65715.0622,222
1515060300,"2018-01-04 10:05:00",0.00547,61955.56545,61733.56545,222
1515056703,"2018-01-04 09:05:03",0.00548,62912.92372,62690.92372,222
1515053104,"2018-01-04 08:05:04",0.00548,63581.13827,63359.13827,222
1515049501,"2018-01-04 07:05:01",0.0055,63089.27711,63089.27711,0
1515045902,"2018-01-04 06:05:02",0.00596,64339.09646,64339.09646,0
1515042300,"2018-01-04 05:05:00",0.00594,66463.20285,66463.20285,0
1515038701,"2018-01-04 04:05:01",0.00602,65206.62752,65206.62752,0
1515035101,"2018-01-04 03:05:01",0.00608,67981.46859,67981.46859,0
1515031502,"2018-01-04 02:05:02",0.0061,70374.35718,70374.35718,0
1515027901,"2018-01-04 01:05:01",0.00607,80915.34862,80915.34862,0
1515024300,"2018-01-04 00:05:00",0.00612,82189.33078,82189.33078,0
1515020700,"2018-01-03 23:05:00",0.00613,84504.9405,84504.9405,0
1515017101,"2018-01-03 22:05:01",0.00616,85256.24587,85256.24587,0
1515013501,"2018-01-03 21:05:01",0.00617,87507.05808,87507.05808,0
1515009901,"2018-01-03 20:05:01",0.00613,86447.78146,86447.78146,0
1515006301,"2018-01-03 19:05:01",0.00614,85515.3802,85515.3802,0
1515002701,"2018-01-03 18:05:01",0.00616,86292.67397,86292.67397,0
1514999102,"2018-01-03 17:05:02",0.00619,87886.62808,87886.62808,0
1514995501,"2018-01-03 16:05:01",0.0061,87763.76195,87763.76195,0
1514991900,"2018-01-03 15:05:00",0.00609,91103.72498,91103.72498,0
1514988300,"2018-01-03 14:05:00",0.0061,90725.0606,90725.0606,0
1514984701,"2018-01-03 13:05:01",0.00609,91925.77521,91925.77521,0
1514981100,"2018-01-03 12:05:00",0.00609,88018.583,88018.583,0
1514977510,"2018-01-03 11:05:10",0.00609,87429.84849,87429.84849,0
1514973900,"2018-01-03 10:05:00",0.00591,85770.12583,85770.12583,0
1514970300,"2018-01-03 09:05:00",0.00582,83400.42782,83400.42782,0
1514966700,"2018-01-03 08:05:00",0.00575,81176.01464,81176.01464,0
1514963100,"2018-01-03 07:05:00",0.00571,81150.7875,81150.7875,0
1514959500,"2018-01-03 06:05:00",0.00577,79954.7936,79954.7936,0
1514955908,"2018-01-03 05:05:08",0.00556,79709.19953,79694.19953,15
1514952300,"2018-01-03 04:05:00",0.00548,80979.07272,80964.07272,15
1514948700,"2018-01-03 03:05:00",0.00559,81290.23625,81275.23625,15
1514945100,"2018-01-03 02:05:00",0.00563,82456.86529,82441.86529,15
1514941500,"2018-01-03 01:05:00",0.00613,79886.05198,79871.05198,15
1514937900,"2018-01-03 00:05:00",0.00641,81294.04297,81279.04297,15
1514934300,"2018-01-02 23:05:00",0.00651,81965.97179,81950.97179,15
1514930700,"2018-01-02 22:05:00",0.00651,84111.53307,84096.53307,15
1514927100,"2018-01-02 21:05:00",0.0065,83857.84084,83842.84084,15
1514923500,"2018-01-02 20:05:00",0.00645,87849.95533,87834.95533,15
1514919900,"2018-01-02 19:05:00",0.00673,86967.97445,86952.97445,15
1514916300,"2018-01-02 18:05:00",0.00645,105988.70423,105973.70423,15
1514912700,"2018-01-02 17:05:00",0.00643,110234.65779,110219.65779,15
1514909100,"2018-01-02 16:05:00",0.00635,110557.66835,110542.66835,15
1514905500,"2018-01-02 15:05:00",0.00626,118636.41456,118619.41456,17
1514901901,"2018-01-02 14:05:01",0.00632,121497.30426,121482.30426,15
1514898300,"2018-01-02 13:05:00",0.00645,128759.35252,128744.35252,15
1514894700,"2018-01-02 12:05:00",0.00655,123930.93177,123915.93177,15
1514891100,"2018-01-02 11:05:00",0.00649,123508.56386,123493.56386,15
1514887500,"2018-01-02 10:05:00",0.0061,117023.39266,117008.39266,15
1514883900,"2018-01-02 09:05:00",0.00621,117353.41639,117338.41639,15
1514880300,"2018-01-02 08:05:00",0.00628,116594.07378,116579.07378,15
1514876701,"2018-01-02 07:05:01",0.0063,118698.98636,118683.98636,15
1514873100,"2018-01-02 06:05:00",0.00573,114573.36808,114528.60478,44.7633
1514869500,"2018-01-02 05:05:00",0.00595,119863.38383,119798.62053,64.7633
1514865900,"2018-01-02 04:05:00",0.00594,123894.3722,123829.6089,64.7633
1514862300,"2018-01-02 03:05:00",0.00594,125949.16769,125884.40439,64.7633
1514858700,"2018-01-02 02:05:00",0.00591,119499.80734,119435.04404,64.7633
1514855100,"2018-01-02 01:05:00",0.0059,120226.93408,120161.94408,64.99
1514851500,"2018-01-02 00:05:00",0.00593,119540.67267,119475.68267,64.99
1514847900,"2018-01-01 23:05:00",0.00598,120998.76335,120933.77335,64.99
1514844300,"2018-01-01 22:05:00",0.00596,126232.95272,126167.96272,64.99
1514840702,"2018-01-01 21:05:02",0.00588,121794.31469,121729.32469,64.99
1514837101,"2018-01-01 20:05:01",0.006,125153.2419,125088.2519,64.99
1514833500,"2018-01-01 19:05:00",0.00588,121486.70947,121471.70947,15
1514829900,"2018-01-01 18:05:00",0.00595,114488.75396,114473.75396,15
1514826300,"2018-01-01 17:05:00",0.00586,114283.4691,114268.4691,15
1514822700,"2018-01-01 16:05:00",0.00589,113285.00452,113270.00452,15
1514819100,"2018-01-01 15:05:00",0.00583,113581.27284,113566.27284,15
1514815500,"2018-01-01 14:05:00",0.00577,105506.3096,105491.3096,15
1514811900,"2018-01-01 13:05:00",0.00569,107139.42115,107124.42115,15
1514808300,"2018-01-01 12:05:00",0.00569,110969.66435,110954.66435,15
1514804700,"2018-01-01 11:05:00",0.0057,106114.13657,106099.13657,15
1514801101,"2018-01-01 10:05:01",0.0057,106352.08543,106337.08543,15
1514797500,"2018-01-01 09:05:00",0.0057,109410.97363,109395.97363,15
1514793900,"2018-01-01 08:05:00",0.00575,117947.49762,117932.49762,15
1514790300,"2018-01-01 07:05:00",0.00589,129982.93693,129967.93693,15
1514786700,"2018-01-01 06:05:00",0.00676,146396.50758,146381.50758,15
1514783103,"2018-01-01 05:05:03",0.0066,118842.17654,118842.17654,0
1514779501,"2018-01-01 04:05:01",0.00569,122881.48525,122881.48525,0
1514775900,"2018-01-01 03:05:00",0.00533,101155.56728,101155.56728,0
1514772300,"2018-01-01 02:05:00",0.00532,104615.91565,104615.91565,0
1514768700,"2018-01-01 01:05:00",0.00531,102490.54402,102490.54402,0
1514765100,"2018-01-01 00:05:00",0.00531,102384.93512,102384.93512,0
1514761500,"2017-12-31 23:05:00",0.00532,102260.11586,102260.11586,0
1514757901,"2017-12-31 22:05:01",0.00532,101502.67824,101502.67824,0
1514754300,"2017-12-31 21:05:00",0.00532,98184.09805,98184.09805,0
1514750700,"2017-12-31 20:05:00",0.00532,96884.77814,96884.77814,0
1514747100,"2017-12-31 19:05:00",0.00532,96817.82242,96817.82242,0
1514743500,"2017-12-31 18:05:00",0.00533,96390.89892,96390.89892,0
1514739900,"2017-12-31 17:05:00",0.00533,95646.36906,95646.36906,0
1514736300,"2017-12-31 16:05:00",0.00536,94085.3839,94085.3839,0
1514732700,"2017-12-31 15:05:00",0.00534,99980.40822,99980.40822,0
1514729100,"2017-12-31 14:05:00",0.00538,115811.00857,115811.00857,0
1514725500,"2017-12-31 13:05:00",0.00546,119293.27703,119293.27703,0
1514718300,"2017-12-31 11:05:00",0.00544,116054.2435,116054.2435,0
1514714700,"2017-12-31 10:05:00",0.00548,116584.44485,116584.44485,0
1514711100,"2017-12-31 09:05:00",0.00542,114018.81168,114018.81168,0
1514707500,"2017-12-31 08:05:00",0.00539,112402.63772,112402.63772,0
1514703900,"2017-12-31 07:05:00",0.0053,111834.6306,111834.6306,0
1514700300,"2017-12-31 06:05:00",0.00499,106612.49821,106612.49821,0
1514696700,"2017-12-31 05:05:00",0.00531,108258.36636,108258.36636,0
1514693102,"2017-12-31 04:05:02",0.00529,110681.814,110681.814,0
1514689500,"2017-12-31 03:05:00",0.0053,108310.78635,108310.78635,0
1514685900,"2017-12-31 02:05:00",0.0053,109886.35945,109886.35945,0
1514682300,"2017-12-31 01:05:00",0.00533,111975.116,111975.116,0
1514678700,"2017-12-31 00:05:00",0.00531,111316.55074,111316.55074,0
1514675100,"2017-12-30 23:05:00",0.00531,111288.92815,111288.92815,0
1514671500,"2017-12-30 22:05:00",0.00531,110620.59086,110620.59086,0
1514667900,"2017-12-30 21:05:00",0.0053,109729.44533,109729.44533,0
1514664300,"2017-12-30 20:05:00",0.00529,107778.19761,107778.19761,0
1514660700,"2017-12-30 19:05:00",0.00529,106594.1737,106594.1737,0
1514657100,"2017-12-30 18:05:00",0.00528,105607.80054,105607.80054,0
1514653501,"2017-12-30 17:05:01",0.00527,105656.75609,105656.75609,0
1514649901,"2017-12-30 16:05:01",0.0053,103557.89763,103557.89763,0
1514646300,"2017-12-30 15:05:00",0.00527,104944.55256,104944.55256,0
1514642700,"2017-12-30 14:05:00",0.00525,108281.47675,108281.47675,0
1514639101,"2017-12-30 13:05:01",0.00526,96019.46901,96019.46901,0
1514635500,"2017-12-30 12:05:00",0.00527,100905.9736,100905.9736,0
1514631900,"2017-12-30 11:05:00",0.00527,103094.22309,103090.24628,3.97681
1514628301,"2017-12-30 10:05:01",0.00525,92702.88078,92698.90397,3.97681
1514624700,"2017-12-30 09:05:00",0.00525,81869.24294,81865.26613,3.97681
1514621101,"2017-12-30 08:05:01",0.00521,82783.32883,82779.35202,3.97681
1514617500,"2017-12-30 07:05:00",0.00526,81850.42627,81840.44945,9.97681
1514613900,"2017-12-30 06:05:00",0.00527,82019.10171,82009.1249,9.97681
1514610300,"2017-12-30 05:05:00",0.00522,85355.70276,85345.72595,9.97681
1514606700,"2017-12-30 04:05:00",0.00521,85485.7539,85481.77709,3.97681
1514603100,"2017-12-30 03:05:00",0.00519,83536.11139,83532.13458,3.97681
1514599500,"2017-12-30 02:05:00",0.00519,81771.90731,81767.9305,3.97681
1514595984,"2017-12-30 01:06:24",0.00513,86774.18913,86770.21232,3.97681
1514592300,"2017-12-30 00:05:00",0.0051,90466.61571,90462.6389,3.97681
1514588700,"2017-12-29 23:05:00",0.00509,96152.8894,96148.91258,3.97681
1514585100,"2017-12-29 22:05:00",0.00509,100372.43932,100368.46251,3.97681
1514581500,"2017-12-29 21:05:00",0.00508,95654.84424,95650.86743,3.97681
1514577900,"2017-12-29 20:05:00",0.00506,96134.333,96130.35619,3.97681
1514574300,"2017-12-29 19:05:00",0.00506,93042.36151,93038.3847,3.97681
1514570700,"2017-12-29 18:05:00",0.00505,86605.16159,86601.18478,3.97681
1514567100,"2017-12-29 17:05:00",0.00504,86802.78016,86798.80335,3.97681
1514563500,"2017-12-29 16:05:00",0.00503,87413.02181,87409.045,3.97681
1514559901,"2017-12-29 15:05:01",0.005,92249.67176,92245.69494,3.97681
1514556302,"2017-12-29 14:05:02",0.00501,90267.11182,90263.135,3.97681
1514552700,"2017-12-29 13:05:00",0.00501,94122.91091,94118.9341,3.97681
1514549100,"2017-12-29 12:05:00",0.00503,93588.97971,93585.0029,3.97681
1514545500,"2017-12-29 11:05:00",0.00502,92275.6155,92271.63869,3.97681
1514541900,"2017-12-29 10:05:00",0.00496,94218.86731,94214.8905,3.97681
1514538300,"2017-12-29 09:05:00",0.00494,100464.32659,100460.34978,3.97681
1514534700,"2017-12-29 08:05:00",0.00493,101659.92403,101655.94722,3.97681
1514531100,"2017-12-29 07:05:00",0.00492,86415.05589,86411.07908,3.97681
1514527500,"2017-12-29 06:05:00",0.00494,86772.36052,86768.38371,3.97681
1514523900,"2017-12-29 05:05:00",0.00477,83571.65888,83567.68207,3.97681
1514520300,"2017-12-29 04:05:00",0.00475,81542.63966,81538.66285,3.97681
1514516700,"2017-12-29 03:05:00",0.00476,80509.92742,80505.95061,3.97681
1514513100,"2017-12-29 02:05:00",0.00479,80846.01869,80842.04188,3.97681
1514509500,"2017-12-29 01:05:00",0.00477,84513.6969,84509.72009,3.97681
1514505900,"2017-12-29 00:05:00",0.00474,84056.64741,84052.6706,3.97681
1514502300,"2017-12-28 23:05:00",0.00474,84043.1383,84039.16149,3.97681
1514498700,"2017-12-28 22:05:00",0.00472,83261.49724,83257.52043,3.97681
1514495100,"2017-12-28 21:05:00",0.00472,83272.80016,83268.82334,3.97681
1514491500,"2017-12-28 20:05:00",0.00472,83270.91093,83266.93412,3.97681
1514487900,"2017-12-28 19:05:00",0.00479,87925.79423,87921.81742,3.97681
1514484300,"2017-12-28 18:05:00",0.00473,89350.21665,89346.23984,3.97681
1514480700,"2017-12-28 17:05:00",0.00472,90284.4089,90280.43209,3.97681
1514477100,"2017-12-28 16:05:00",0.00472,91947.33223,91943.35542,3.97681
1514473501,"2017-12-28 15:05:01",0.0047,90600.2992,90596.32238,3.97681
1514469901,"2017-12-28 14:05:01",0.0047,90755.739,90755.739,0
1514466300,"2017-12-28 13:05:00",0.0047,90863.27273,90863.27273,0
1514462700,"2017-12-28 12:05:00",0.0047,89933.4526,89933.4526,0
1514459101,"2017-12-28 11:05:01",0.00471,88619.12532,88619.12532,0
1514455500,"2017-12-28 10:05:00",0.00471,92678.5245,92678.5245,0
1514451900,"2017-12-28 09:05:00",0.00471,94691.63107,94691.63107,0
1514448300,"2017-12-28 08:05:00",0.00472,94897.29666,94897.29666,0
1514444700,"2017-12-28 07:05:00",0.00471,88969.75762,88969.75762,0
1514441100,"2017-12-28 06:05:00",0.00471,89317.84804,89317.84804,0
1514437500,"2017-12-28 05:05:00",0.00471,94182.96959,94182.96959,0
1514433900,"2017-12-28 04:05:00",0.00471,94384.52928,94384.52928,0
1514430301,"2017-12-28 03:05:01",0.0047,62449.02011,62449.02011,0
1514426700,"2017-12-28 02:05:00",0.0047,61556.94927,61556.94927,0
1514423100,"2017-12-28 01:05:00",0.0047,61098.46605,61098.46605,0
1514419501,"2017-12-28 00:05:01",0.00468,59452.58308,59452.58308,0
1514415900,"2017-12-27 23:05:00",0.0047,59645.84655,59645.84655,0
1514412301,"2017-12-27 22:05:01",0.00471,60030.85995,60030.85995,0
1514408700,"2017-12-27 21:05:00",0.00474,60030.24014,60030.24014,0
1514405100,"2017-12-27 20:05:00",0.00475,60392.14338,60392.14338,0
1514401500,"2017-12-27 19:05:00",0.00475,60370.17392,60370.17392,0
1514397900,"2017-12-27 18:05:00",0.00476,67107.65079,67107.65079,0
1514394300,"2017-12-27 17:05:00",0.00475,67172.32114,67172.32114,0
1514390700,"2017-12-27 16:05:00",0.00476,61710.13197,61710.13197,0
1514387100,"2017-12-27 15:05:00",0.00485,61669.32143,61669.32143,0
1514383500,"2017-12-27 14:05:00",0.0049,61544.60521,61544.60521,0
1514379902,"2017-12-27 13:05:02",0.00501,60780.87007,60780.87007,0
1514376300,"2017-12-27 12:05:00",0.00502,61780.4349,61780.4349,0
1514372704,"2017-12-27 11:05:04",0.00512,62666.25324,62666.25324,0
1514369100,"2017-12-27 10:05:00",0.00509,63300.43317,63300.43317,0
1514365501,"2017-12-27 09:05:01",0.00508,63403.40366,63400.88634,2.51732
1514361900,"2017-12-27 08:05:00",0.00512,62631.89048,62629.37316,2.51732
1514358300,"2017-12-27 07:05:00",0.00505,64558.08883,64555.57151,2.51732
1514354700,"2017-12-27 06:05:00",0.00506,64448.34746,64445.83015,2.51732
1514351100,"2017-12-27 05:05:00",0.00547,65223.05851,65220.5412,2.51732
1514347501,"2017-12-27 04:05:01",0.00555,65058.33591,65055.8186,2.51732
1514343900,"2017-12-27 03:05:00",0.00544,71148.55031,71148.55031,0
1514340300,"2017-12-27 02:05:00",0.00544,70554.57397,70554.57397,0
1514336700,"2017-12-27 01:05:00",0.00545,71065.40501,71065.40501,0
1514333100,"2017-12-27 00:05:00",0.00545,71051.99935,71051.99935,0
1514329500,"2017-12-26 23:05:00",0.00545,70488.37337,70488.37337,0
1514325900,"2017-12-26 22:05:00",0.00555,66568.2349,66568.2349,0
1514322300,"2017-12-26 21:05:00",0.00552,67193.20422,67190.68422,2.52
1514318700,"2017-12-26 20:05:00",0.0055,69874.84217,69872.32217,2.52
1514315100,"2017-12-26 19:05:00",0.00547,68144.65448,68142.13448,2.52
1514311500,"2017-12-26 18:05:00",0.00546,66224.42095,66221.90095,2.52
1514307900,"2017-12-26 17:05:00",0.00545,61134.35202,61131.83202,2.52
1514304302,"2017-12-26 16:05:02",0.00544,64980.45407,64977.93407,2.52
1514300701,"2017-12-26 15:05:01",0.00549,55350.81171,55348.29171,2.52
1514297105,"2017-12-26 14:05:05",0.00556,65403.38099,65221.68195,181.69905
1514293509,"2017-12-26 13:05:09",0.00558,73789.05986,73607.36082,181.69905
1514289901,"2017-12-26 12:05:01",0.00555,79899.09531,79717.39626,181.69905
1514286300,"2017-12-26 11:05:00",0.00555,77155.0468,76973.34775,181.69905
1514282701,"2017-12-26 10:05:01",0.00555,77893.11408,77711.41504,181.69905
1514279100,"2017-12-26 09:05:00",0.00555,57033.17067,56851.47163,181.69905
1514275500,"2017-12-26 08:05:00",0.00556,56730.06997,56548.37093,181.69905
1514271900,"2017-12-26 07:05:00",0.00559,56132.00929,55950.31025,181.69905
1514268300,"2017-12-26 06:05:00",0.00553,57785.40827,57603.70923,181.69905
1514264700,"2017-12-26 05:05:00",0.00561,58730.96142,58549.26238,181.69905
1514261100,"2017-12-26 04:05:00",0.00562,58601.70571,58420.00666,181.69905
1514257500,"2017-12-26 03:05:00",0.00558,65486.97102,65305.27198,181.69905
1514253900,"2017-12-26 02:05:00",0.00558,77826.75917,77645.06013,181.69905
1514250300,"2017-12-26 01:05:00",0.00554,80311.592,80129.89295,181.69905
1514246700,"2017-12-26 00:05:00",0.00553,75638.08381,75456.38476,181.69905
1514243100,"2017-12-25 23:05:00",0.00549,72233.83493,72052.13588,181.69905
1514239500,"2017-12-25 22:05:00",0.00548,71392.84847,71211.14943,181.69905
1514235900,"2017-12-25 21:05:00",0.00547,69966.28517,69784.58613,181.69905
1514232300,"2017-12-25 20:05:00",0.00547,70061.98822,69880.28917,181.69905
1514228700,"2017-12-25 19:05:00",0.00546,68106.33899,67924.63995,181.69905
1514225100,"2017-12-25 18:05:00",0.00546,67258.37796,67076.67891,181.69905
1514221500,"2017-12-25 17:05:00",0.00546,75564.69984,75383.0008,181.69905
1514217900,"2017-12-25 16:05:00",0.00545,66014.96873,65833.26968,181.69905
1514214301,"2017-12-25 15:05:01",0.00539,62134.86912,61953.17008,181.69905
1514210700,"2017-12-25 14:05:00",0.0054,63566.96016,63385.26111,181.69905
1514207100,"2017-12-25 13:05:00",0.0054,61626.00776,61444.30871,181.69905
1514203500,"2017-12-25 12:05:00",0.00539,61963.64045,61781.9414,181.69905
1514199900,"2017-12-25 11:05:00",0.0054,61880.42665,61698.72761,181.69905
1514196300,"2017-12-25 10:05:00",0.0054,59200.08817,59018.38913,181.69905
1514192700,"2017-12-25 09:05:00",0.0054,60110.31684,59928.61779,181.69905
1514189100,"2017-12-25 08:05:00",0.00541,57660.78523,57479.08619,181.69905
1514185500,"2017-12-25 07:05:00",0.00543,57362.01047,57180.31143,181.69905
1514181900,"2017-12-25 06:05:00",0.00543,55250.21425,55068.5152,181.69905
1514178302,"2017-12-25 05:05:02",0.0054,51263.41286,51081.71381,181.69905
1514174700,"2017-12-25 04:05:00",0.00547,49931.87634,49750.17729,181.69905
1514171100,"2017-12-25 03:05:00",0.00557,49160.04634,48978.3473,181.69905
1514167500,"2017-12-25 02:05:00",0.00558,54773.52528,54591.82623,181.69905
1514163900,"2017-12-25 01:05:00",0.00557,56394.85646,56213.15742,181.69905
1514160300,"2017-12-25 00:05:00",0.00555,58127.15835,57945.4593,181.69905
1514156700,"2017-12-24 23:05:00",0.00565,66168.55978,65986.86073,181.69905
1514153101,"2017-12-24 22:05:01",0.00564,68514.69651,68332.99746,181.69905
1514149500,"2017-12-24 21:05:00",0.00568,68948.64988,68769.47083,179.17905
1514145900,"2017-12-24 20:05:00",0.00569,68935.07368,68755.89463,179.17905
1514142300,"2017-12-24 19:05:00",0.00571,68570.64658,68391.46753,179.17905
1514141407,"2017-12-24 18:50:07",0.00571,68654.73386,68475.55481,179.17905
1514124300,"2017-12-24 14:05:00",0.00567,75689.09606,75509.91702,179.17905
1514120700,"2017-12-24 13:05:00",0.00564,77385.76578,77206.58673,179.17905
1514117100,"2017-12-24 12:05:00",0.00569,88312.55725,88133.3782,179.17905
1514113500,"2017-12-24 11:05:00",0.00581,75364.98757,75185.80852,179.17905
1514109900,"2017-12-24 10:05:00",0.00562,78125.24947,77946.07043,179.17905
1514106300,"2017-12-24 09:05:00",0.00558,73198.04021,72988.86116,209.17905
1514102700,"2017-12-24 08:05:00",0.00557,72983.99395,72774.8149,209.17905
1514099100,"2017-12-24 07:05:00",0.00558,73609.60966,73251.45608,358.15358
1514095500,"2017-12-24 06:05:00",0.00545,71780.11131,71421.95773,358.15358
1514091900,"2017-12-24 05:05:00",0.00545,68890.2609,68532.10732,358.15358
1514088300,"2017-12-24 04:05:00",0.00543,67627.55981,67269.40623,358.15358
1514084700,"2017-12-24 03:05:00",0.00514,77126.74886,76768.59528,358.15358
1514081100,"2017-12-24 02:05:00",0.00513,75846.81041,75488.65683,358.15358
1514077500,"2017-12-24 01:05:00",0.0051,83475.51151,83117.35793,358.15358
1514073900,"2017-12-24 00:05:00",0.00509,79645.34893,79283.83308,361.51585
1514070300,"2017-12-23 23:05:00",0.00508,87005.58016,86644.06431,361.51585
1514066700,"2017-12-23 22:05:00",0.00508,69402.03711,69040.52126,361.51585
1514063100,"2017-12-23 21:05:00",0.00507,70097.06089,69735.54504,361.51585
1514059500,"2017-12-23 20:05:00",0.00508,69295.52257,68934.00672,361.51585
1514055900,"2017-12-23 19:05:00",0.00507,69287.42844,68925.91259,361.51585
1514052300,"2017-12-23 18:05:00",0.00507,69958.76334,69597.24749,361.51585
1514048701,"2017-12-23 17:05:01",0.00506,70555.48609,70193.97024,361.51585
1514045100,"2017-12-23 16:05:00",0.005,85086.80983,84725.29398,361.51585
1514041500,"2017-12-23 15:05:00",0.005,83231.96529,82870.44944,361.51585
1514037900,"2017-12-23 14:05:00",0.00501,85327.83128,84969.6777,358.15358
1514034300,"2017-12-23 13:05:00",0.00499,90581.34038,90223.1868,358.15358
1514030700,"2017-12-23 12:05:00",0.00501,88952.1514,88593.99782,358.15358
1514027100,"2017-12-23 11:05:00",0.00499,81994.2397,81636.08612,358.15358
1514023500,"2017-12-23 10:05:00",0.005,82125.26644,81767.11286,358.15358
1514019900,"2017-12-23 09:05:00",0.005,82978.4879,82620.33432,358.15358
1514016300,"2017-12-23 08:05:00",0.00496,80933.84745,80575.69387,358.15358
1514012700,"2017-12-23 07:05:00",0.00497,82862.91511,82504.76153,358.15358
1514009100,"2017-12-23 06:05:00",0.00507,86383.41277,86025.25919,358.15358
1514005500,"2017-12-23 05:05:00",0.0046,90742.45046,90384.29688,358.15358
1514001900,"2017-12-23 04:05:00",0.00439,79385.68716,79027.53358,358.15358
1513998300,"2017-12-23 03:05:00",0.00436,82244.83912,81886.68554,358.15358
1513994700,"2017-12-23 02:05:00",0.00441,86953.6422,86595.48862,358.15358
1513991100,"2017-12-23 01:05:00",0.00431,88661.42949,88303.27591,358.15358
1513987500,"2017-12-23 00:05:00",0.00428,95644.04555,95285.89197,358.15358
1513983900,"2017-12-22 23:05:00",0.00428,98078.267,97720.11342,358.15358
1513980300,"2017-12-22 22:05:00",0.00429,102470.35813,102112.20455,358.15358
1513976700,"2017-12-22 21:05:00",0.00442,102096.75269,101738.59911,358.15358
1513973100,"2017-12-22 20:05:00",0.00445,103246.95639,102888.80281,358.15358
1513969500,"2017-12-22 19:05:00",0.00432,101779.01269,101420.85911,358.15358
1513965900,"2017-12-22 18:05:00",0.00423,100925.21875,100567.06517,358.15358
1513962300,"2017-12-22 17:05:00",0.00425,95070.32276,94712.16918,358.15358
1513958701,"2017-12-22 16:05:01",0.00425,79690.58,79332.42642,358.15358
1513955100,"2017-12-22 15:05:00",0.00426,92059.09738,91700.9438,358.15358
1513951500,"2017-12-22 14:05:00",0.00441,101950.79111,101592.63753,358.15358
1513947900,"2017-12-22 13:05:00",0.00449,104200.11965,103841.96607,358.15358
1513944300,"2017-12-22 12:05:00",0.00429,83092.22676,82700.40191,391.82485
1513940700,"2017-12-22 11:05:00",0.00429,79183.77046,78791.94561,391.82485
1513937100,"2017-12-22 10:05:00",0.00435,95813.54313,95421.71828,391.82485
1513933500,"2017-12-22 09:05:00",0.00429,66827.61811,66465.79326,361.82485
1513929900,"2017-12-22 08:05:00",0.00421,54166.0364,53804.21156,361.82485
1513926300,"2017-12-22 07:05:00",0.00422,56170.58154,55808.17202,362.40953
1513922700,"2017-12-22 06:05:00",0.00422,62428.68619,62066.27666,362.40953
1513919100,"2017-12-22 05:05:00",0.00418,68137.70055,67604.50552,533.19502
1513915500,"2017-12-22 04:05:00",0.00392,68128.39117,67595.19615,533.19502
1513911900,"2017-12-22 03:05:00",0.00398,38027.74459,37494.54957,533.19502
1513908300,"2017-12-22 02:05:00",0.00397,40070.91926,39537.72424,533.19502
1513904700,"2017-12-22 01:05:00",0.00405,31259.56379,30726.15426,533.40953
1513901100,"2017-12-22 00:05:00",0.00407,32825.56324,32463.15371,362.40953
1513897500,"2017-12-21 23:05:00",0.00407,31940.55473,31578.1452,362.40953
1513893900,"2017-12-21 22:05:00",0.00408,31109.26552,30746.85599,362.40953
1513890300,"2017-12-21 21:05:00",0.00408,31070.69132,30708.28179,362.40953
1513886700,"2017-12-21 20:05:00",0.00417,30973.67748,30611.26795,362.40953
1513883100,"2017-12-21 19:05:00",0.00418,30758.42903,30396.0195,362.40953
1513879500,"2017-12-21 18:05:00",0.0042,30441.25045,30078.84092,362.40953
1513875900,"2017-12-21 17:05:00",0.00428,27365.8682,27003.45867,362.40953
1513872300,"2017-12-21 16:05:00",0.00419,36317.84051,35955.43099,362.40953
1513868700,"2017-12-21 15:05:00",0.00397,34220.28298,33857.87345,362.40953
1513865100,"2017-12-21 14:05:00",0.00432,29320.28789,28210.47827,1109.80962
1513861500,"2017-12-21 13:05:00",0.00435,29752.47595,28938.16831,814.30764
1513857900,"2017-12-21 12:05:00",0.00437,29738.48837,28924.18073,814.30764
1513854300,"2017-12-21 11:05:00",0.00443,29451.60371,28638.83606,812.76764
1513850700,"2017-12-21 10:05:00",0.00443,29424.06412,28611.29648,812.76764
1513847100,"2017-12-21 09:05:00",0.0045,29115.96639,28303.19875,812.76764
1513843500,"2017-12-21 08:05:00",0.00444,30950.93827,30138.17063,812.76764
1513839900,"2017-12-21 07:05:00",0.00444,31340.05234,30527.2847,812.76764
1513836300,"2017-12-21 06:05:00",0.0043,30140.26496,29327.49732,812.76764
1513832700,"2017-12-21 05:05:00",0.00458,26723.44539,25910.67775,812.76764
1513829100,"2017-12-21 04:05:00",0.00462,26606.08044,25793.3128,812.76764
1513825500,"2017-12-21 03:05:00",0.00477,26382.93172,25570.16408,812.76764
1513821900,"2017-12-21 02:05:00",0.00478,26445.45142,25632.68378,812.76764
