Timestamp,Date,"Vwar (%/day)","Volume Swaps Opened (ETC)"
1506484800,"2017-09-27 04:00:00",0.0060321,1374.05435
1506481200,"2017-09-27 03:00:00",0.0057975,14588.55698
1506477600,"2017-09-27 02:00:00",0.0057627,3950.92216
1506474000,"2017-09-27 01:00:00",0.0057793,4165.76312
1506470400,"2017-09-27 00:00:00",0.0061654,2201.96447
1506466800,"2017-09-26 23:00:00",0.0053367,1518.61285
1506463200,"2017-09-26 22:00:00",0.0050675,202.40306
1506459600,"2017-09-26 21:00:00",0.0064186,668.00539
1506456000,"2017-09-26 20:00:00",0.0056368,329.08815
1506452400,"2017-09-26 19:00:00",0.0056606,4010.83451
1506448800,"2017-09-26 18:00:00",0.0056947,706.82726
1506445200,"2017-09-26 17:00:00",0.0064265,7936.53455
1506441600,"2017-09-26 16:00:00",0.0062423,15701.12913
1506438000,"2017-09-26 15:00:00",0.0057591,28306.86139
1506434400,"2017-09-26 14:00:00",0.0056503,8915.03538
1506430800,"2017-09-26 13:00:00",0.0056574,33647.72636
1506427200,"2017-09-26 12:00:00",0.0055391,1594.86308
1506423600,"2017-09-26 11:00:00",0.0056302,3395.43336
1506420000,"2017-09-26 10:00:00",0.005644,32.89535
1506416400,"2017-09-26 09:00:00",0.0055776,187.23569
1506412800,"2017-09-26 08:00:00",0.0053757,559.04481
1506409200,"2017-09-26 07:00:00",0.0053931,321.17591
1506405600,"2017-09-26 06:00:00",0.0055151,751.11642
1506402000,"2017-09-26 05:00:00",0.0055842,991.41719
1506398400,"2017-09-26 04:00:00",0.0050733,629.14244
1506394800,"2017-09-26 03:00:00",0.0056275,4696.17577
1506391200,"2017-09-26 02:00:00",0.0054473,6272.57162
1506387600,"2017-09-26 01:00:00",0.0058687,242.6735
1506384000,"2017-09-26 00:00:00",0.0061476,976.20694
1506380400,"2017-09-25 23:00:00",0.006139,8995.34786
1506376800,"2017-09-25 22:00:00",0.0061265,3007.53918
1506373200,"2017-09-25 21:00:00",0.0061136,4778.16063
1506369600,"2017-09-25 20:00:00",0.0054422,5633.45957
1506366000,"2017-09-25 19:00:00",0.0031423,438.9587
1506362400,"2017-09-25 18:00:00",0.0050224,2066.64911
1506358800,"2017-09-25 17:00:00",0.0059387,7601.92955
1506355200,"2017-09-25 16:00:00",0.0056097,43100.07764
1506351600,"2017-09-25 15:00:00",0.0053038,11527.8873
1506348000,"2017-09-25 14:00:00",0.0051085,11756.42969
1506344400,"2017-09-25 13:00:00",0.0039815,648.96168
1506340800,"2017-09-25 12:00:00",0.0045014,1816.06847
1506337200,"2017-09-25 11:00:00",0.0044967,1182.71713
1506333600,"2017-09-25 10:00:00",0.0045796,1010.37822
1506330000,"2017-09-25 09:00:00",0.0043982,367.13202
1506326400,"2017-09-25 08:00:00",0.0033879,405.46167
1506322800,"2017-09-25 07:00:00",0.004868,793.32506
1506319200,"2017-09-25 06:00:00",0.004189,534.67729
1506315600,"2017-09-25 05:00:00",0.0056671,2782.9593
1506312000,"2017-09-25 04:00:00",0.0058711,2646.85828
1506308400,"2017-09-25 03:00:00",0.0060899,3985.36584
1506304800,"2017-09-25 02:00:00",0.0057358,3415.93259
1506301200,"2017-09-25 01:00:00",0.0056453,1764.22233
1506297600,"2017-09-25 00:00:00",0.0058605,2993.08545
1506294000,"2017-09-24 23:00:00",0.0054906,658.95135
1506290400,"2017-09-24 22:00:00",0.0058486,9243.39174
1506286800,"2017-09-24 21:00:00",0.0051872,427.46224
1506283200,"2017-09-24 20:00:00",0.0048854,184.49994
1506279600,"2017-09-24 19:00:00",0.005606,3176.72022
1506276000,"2017-09-24 18:00:00",0.0055512,2166.89413
1506272400,"2017-09-24 17:00:00",0.0057497,1346.98922
1506268800,"2017-09-24 16:00:00",0.0056942,3991.384
1506265200,"2017-09-24 15:00:00",0.0057861,2653.71337
1506261600,"2017-09-24 14:00:00",0.0052801,666.59174
1506258000,"2017-09-24 13:00:00",0.0057175,1688.8208
1506254400,"2017-09-24 12:00:00",0.0057587,1665.58794
1506250800,"2017-09-24 11:00:00",0.005878,2581.27497
1506247200,"2017-09-24 10:00:00",0.0057362,6457.28531
1506243600,"2017-09-24 09:00:00",0.0142281,6432.95136
1506240000,"2017-09-24 08:00:00",0.005137,646.04714
1506236400,"2017-09-24 07:00:00",0.0049774,264.79007
1506232800,"2017-09-24 06:00:00",0.0050566,1211.71599
1506229200,"2017-09-24 05:00:00",0.0051136,3244.95236
1506225600,"2017-09-24 04:00:00",0.005115,24901.22853
1506222000,"2017-09-24 03:00:00",0.0051173,5810.91843
1506218400,"2017-09-24 02:00:00",0.00509,6317.71208
1506214800,"2017-09-24 01:00:00",0.0051301,12012.13431
1506211200,"2017-09-24 00:00:00",0.005254,16199.59761
1506207600,"2017-09-23 23:00:00",0.0050313,1173.07489
1506204000,"2017-09-23 22:00:00",0.005084,952.17819
1506200400,"2017-09-23 21:00:00",0.0050772,10809.76571
1506196800,"2017-09-23 20:00:00",0.0050524,3139.36397
1506193200,"2017-09-23 19:00:00",0.0050031,12689.67024
1506189600,"2017-09-23 18:00:00",0.0050525,13480.6351
1506186000,"2017-09-23 17:00:00",0.0050465,21763.74899
1506182400,"2017-09-23 16:00:00",0.0048848,79572.44006
1506178800,"2017-09-23 15:00:00",0.0043521,111.08627
1506175200,"2017-09-23 14:00:00",0.0049042,4088.72697
1506171600,"2017-09-23 13:00:00",0.0045284,2710.9624
1506168000,"2017-09-23 12:00:00",0.0045361,7245.38907
1506164400,"2017-09-23 11:00:00",0.0046149,2422.19422
1506160800,"2017-09-23 10:00:00",0.0047554,1808.58651
1506157200,"2017-09-23 09:00:00",0.0045262,4.98118
1506153600,"2017-09-23 08:00:00",0.0047454,791.14742
1506150000,"2017-09-23 07:00:00",0.0049483,2312.64965
1506146400,"2017-09-23 06:00:00",0.0048045,2100.79027
1506142800,"2017-09-23 05:00:00",0.0046672,1602.6226
1506139200,"2017-09-23 04:00:00",0.0044962,830.14308
1506135600,"2017-09-23 03:00:00",0.0045666,2483.53525
1506132000,"2017-09-23 02:00:00",0.0045724,4015.4267
1506128400,"2017-09-23 01:00:00",0.0046105,1193.36577
1506124800,"2017-09-23 00:00:00",0.0045635,1000.69098
1506121200,"2017-09-22 23:00:00",0.0045347,1395.17588
1506117600,"2017-09-22 22:00:00",0.0044226,943.72473
1506114000,"2017-09-22 21:00:00",0.004271,88.0067
1506110400,"2017-09-22 20:00:00",0.0047062,1019.72203
1506106800,"2017-09-22 19:00:00",0.004968,8048.55943
1506103200,"2017-09-22 18:00:00",0.0046942,4371.99268
1506099600,"2017-09-22 17:00:00",0.0044815,229.53935
1506096000,"2017-09-22 16:00:00",0.004585,10616.53505
1506092400,"2017-09-22 15:00:00",0.0046809,846.65316
1506088800,"2017-09-22 14:00:00",0.0045425,713.16869
1506085200,"2017-09-22 13:00:00",0.0045995,8537.88232
1506081600,"2017-09-22 12:00:00",0.0048948,13517.93307
1506078000,"2017-09-22 11:00:00",0.0051165,16575.80554
1506074400,"2017-09-22 10:00:00",0.0045426,1249.80469
1506070800,"2017-09-22 09:00:00",0.0042877,1325.70888
1506067200,"2017-09-22 08:00:00",0.0043839,284.67954
1506063600,"2017-09-22 07:00:00",0.0042378,506.01435
1506060000,"2017-09-22 06:00:00",0.0045673,2056.88315
1506056400,"2017-09-22 05:00:00",0.0043727,5471.29878
1506052800,"2017-09-22 04:00:00",0.004047,2976.56556
1506049200,"2017-09-22 03:00:00",0.0032981,1055.76798
1506045600,"2017-09-22 02:00:00",0.0030357,359.92653
1506042000,"2017-09-22 01:00:00",0.0038877,292.0502
1506038400,"2017-09-22 00:00:00",0.0045202,2313.45769
1506034800,"2017-09-21 23:00:00",0.004403,1328.9971
1506031200,"2017-09-21 22:00:00",0.0041644,414.88308
1506027600,"2017-09-21 21:00:00",0.0044524,2759.47558
1506024000,"2017-09-21 20:00:00",0.0043069,1130.93253
1506020400,"2017-09-21 19:00:00",0.0036753,992.87914
1506016800,"2017-09-21 18:00:00",0.0044702,508.26175
1506013200,"2017-09-21 17:00:00",0.004675,4300.36838
1506009600,"2017-09-21 16:00:00",0.0049058,6499.62485
1506006000,"2017-09-21 15:00:00",0.0048494,3265.14444
1506002400,"2017-09-21 14:00:00",0.0037847,389.46222
1505998800,"2017-09-21 13:00:00",0.0041583,1220.23269
1505995200,"2017-09-21 12:00:00",0.004306,1484.65347
1505991600,"2017-09-21 11:00:00",0.0042575,177.83381
1505988000,"2017-09-21 10:00:00",0.0046951,5124.89777
1505984400,"2017-09-21 09:00:00",0.0049248,2563.77802
1505980800,"2017-09-21 08:00:00",0.0038736,0.26
1505977200,"2017-09-21 07:00:00",0.0041651,819.91067
1505973600,"2017-09-21 06:00:00",0.0044296,174.31807
1505970000,"2017-09-21 05:00:00",0.0044878,2073.76862
1505966400,"2017-09-21 04:00:00",0.0045525,10915.11934
1505962800,"2017-09-21 03:00:00",0.0046145,3269.59582
1505959200,"2017-09-21 02:00:00",0.0046963,8080.67797
1505955600,"2017-09-21 01:00:00",0.0046346,7013.56397
1505952000,"2017-09-21 00:00:00",0.0049274,2911.19777
1505948400,"2017-09-20 23:00:00",0.0040223,95.89929
1505944800,"2017-09-20 22:00:00",0.0043288,1417.86912
1505941200,"2017-09-20 21:00:00",0.0050274,9718.94674
1505937600,"2017-09-20 20:00:00",0.0046931,2881.77611
1505934000,"2017-09-20 19:00:00",0.0046322,1542.35656
1505930400,"2017-09-20 18:00:00",0.0048069,5468.05266
1505926800,"2017-09-20 17:00:00",0.0049035,30184.865
1505923200,"2017-09-20 16:00:00",0.0047999,2537.6126
1505919600,"2017-09-20 15:00:00",0.0046794,2738.25393
1505916000,"2017-09-20 14:00:00",0.004589,4340.144
1505912400,"2017-09-20 13:00:00",0.0046799,2063.58372
1505908800,"2017-09-20 12:00:00",0.0049749,1187.67941
1505905200,"2017-09-20 11:00:00",0.0045667,3804.02423
1505901600,"2017-09-20 10:00:00",0.004545,2868.35126
1505898000,"2017-09-20 09:00:00",0.0047969,779.01157
1505894400,"2017-09-20 08:00:00",0.0048964,309.60064
1505890800,"2017-09-20 07:00:00",0.0048314,593.88903
1505887200,"2017-09-20 06:00:00",0.0047506,243.48253
1505883600,"2017-09-20 05:00:00",0.0048291,6564.71084
1505880000,"2017-09-20 04:00:00",0.0044183,2746.36705
1505876400,"2017-09-20 03:00:00",0.0041307,478.60659
1505872800,"2017-09-20 02:00:00",0.0044478,791.53538
1505869200,"2017-09-20 01:00:00",0.0045875,4216.00118
1505865600,"2017-09-20 00:00:00",0.0044803,4107.37062
1505862000,"2017-09-19 23:00:00",0.0042156,2261.4065
1505858400,"2017-09-19 22:00:00",0.0028118,242.96297
1505854800,"2017-09-19 21:00:00",0.0044295,2410.94028
1505851200,"2017-09-19 20:00:00",0.003459,275.93878
1505847600,"2017-09-19 19:00:00",0.0043499,308.88106
1505844000,"2017-09-19 18:00:00",0.0035032,443.06758
1505840400,"2017-09-19 17:00:00",0.0046271,595.84894
1505836800,"2017-09-19 16:00:00",0.0047307,849.85596
1505833200,"2017-09-19 15:00:00",0.0046126,2241.1299
1505829600,"2017-09-19 14:00:00",0.0043896,957.61207
1505826000,"2017-09-19 13:00:00",0.0042567,744.95076
1505822400,"2017-09-19 12:00:00",0.0044933,3470.5696
1505818800,"2017-09-19 11:00:00",0.0050662,2308.68468
1505815200,"2017-09-19 10:00:00",0.0051319,3780.82092
1505811600,"2017-09-19 09:00:00",0.0048111,4638.97145
1505808000,"2017-09-19 08:00:00",0.0049339,658.13872
1505804400,"2017-09-19 07:00:00",0.004777,3559.04063
1505800800,"2017-09-19 06:00:00",0.0045239,3822.50487
1505797200,"2017-09-19 05:00:00",0.0051305,4801.15496
1505793600,"2017-09-19 04:00:00",0.0051451,4548.06202
1505790000,"2017-09-19 03:00:00",0.0045292,825.06641
1505786400,"2017-09-19 02:00:00",0.0045796,6403.69289
1505782800,"2017-09-19 01:00:00",0.0044824,9822.48109
1505779200,"2017-09-19 00:00:00",0.0047248,2976.04655
1505775600,"2017-09-18 23:00:00",0.0052719,945.31871
1505772000,"2017-09-18 22:00:00",0.0040612,1253.68873
1505768400,"2017-09-18 21:00:00",0.0021291,130.9449
1505764800,"2017-09-18 20:00:00",0.0041434,877.13451
1505761200,"2017-09-18 19:00:00",0.0044942,1621.17238
1505757600,"2017-09-18 18:00:00",0.0047919,2157.90114
1505754000,"2017-09-18 17:00:00",0.0050691,5805.0611
1505750400,"2017-09-18 16:00:00",0.005426,5334.40368
1505746800,"2017-09-18 15:00:00",0.0045684,3809.59785
1505743200,"2017-09-18 14:00:00",0.005183,3704.19051
1505739600,"2017-09-18 13:00:00",0.0057406,2394.04766
1505736000,"2017-09-18 12:00:00",0.0046088,392.43329
1505732400,"2017-09-18 11:00:00",0.0048173,1398.29226
1505728800,"2017-09-18 10:00:00",0.0046262,2296.94152
1505725200,"2017-09-18 09:00:00",0.0048623,4706.20192
1505721600,"2017-09-18 08:00:00",0.0047915,5240.60033
1505718000,"2017-09-18 07:00:00",0.0054744,6663.19493
1505714400,"2017-09-18 06:00:00",0.0058144,1876.47205
1505710800,"2017-09-18 05:00:00",0.0059763,6431.42879
1505707200,"2017-09-18 04:00:00",0.0061212,4168.6611
1505703600,"2017-09-18 03:00:00",0.0058427,3324.66632
1505700000,"2017-09-18 02:00:00",0.0045701,1555.78176
1505696400,"2017-09-18 01:00:00",0.005236,1343.59853
1505692800,"2017-09-18 00:00:00",0.0044055,533.0493
1505689200,"2017-09-17 23:00:00",0.00045,38.50204
1505685600,"2017-09-17 22:00:00",0.0041197,601.75703
1505682000,"2017-09-17 21:00:00",0.0051517,724.93129
1505678400,"2017-09-17 20:00:00",0.0058316,134.65474
1505674800,"2017-09-17 19:00:00",0.0043808,1634.91954
1505671200,"2017-09-17 18:00:00",0.0039348,846.12696
1505667600,"2017-09-17 17:00:00",0.0035885,584.469
1505664000,"2017-09-17 16:00:00",0.0042051,1335.05769
1505660400,"2017-09-17 15:00:00",0.0045265,515.48406
1505656800,"2017-09-17 14:00:00",0.0044435,1946.21391
1505653200,"2017-09-17 13:00:00",0.0044225,1092.23365
1505649600,"2017-09-17 12:00:00",0.00449,3591.90202
1505646000,"2017-09-17 11:00:00",0.0044783,567.41451
1505642400,"2017-09-17 10:00:00",0.0044671,2362.19422
1505638800,"2017-09-17 09:00:00",0.0057465,8837.36121
1505635200,"2017-09-17 08:00:00",0.0057006,2657.89
1505631600,"2017-09-17 07:00:00",0.0045673,761.68826
1505628000,"2017-09-17 06:00:00",0.0046098,725
1505624400,"2017-09-17 05:00:00",0.0054199,4132.06781
1505620800,"2017-09-17 04:00:00",0.0057734,2823.39856
1505617200,"2017-09-17 03:00:00",0.0049887,3424.43819
1505613600,"2017-09-17 02:00:00",0.0055139,3897.49487
1505610000,"2017-09-17 01:00:00",0.0060854,8466.24431
1505606400,"2017-09-17 00:00:00",0.006778,2232.54539
1505602800,"2017-09-16 23:00:00",0.0062956,688.28439
1505599200,"2017-09-16 22:00:00",0.0057216,1245.28756
1505595600,"2017-09-16 21:00:00",0.0065079,209.75698
1505592000,"2017-09-16 20:00:00",0.0068799,3047.03031
1505588400,"2017-09-16 19:00:00",0.0075513,1098.81379
1505584800,"2017-09-16 18:00:00",0.0078791,1680.3077
1505581200,"2017-09-16 17:00:00",0.0085997,5921.89411
1505577600,"2017-09-16 16:00:00",0.0085278,4936.51147
1505574000,"2017-09-16 15:00:00",0.0036596,1731.39771
1505570400,"2017-09-16 14:00:00",0.0075245,3107.99422
1505566800,"2017-09-16 13:00:00",0.0074754,2230.33241
1505563200,"2017-09-16 12:00:00",0.0079254,1236.36853
1505559600,"2017-09-16 11:00:00",0.007963,4805.00864
1505556000,"2017-09-16 10:00:00",0.0081966,1788.88488
1505552400,"2017-09-16 09:00:00",0.008717,4618.12091
1505548800,"2017-09-16 08:00:00",0.0092643,5517.84771
1505545200,"2017-09-16 07:00:00",0.009806,9222.32604
1505541600,"2017-09-16 06:00:00",0.0105232,5521.13799
1505538000,"2017-09-16 05:00:00",0.0108692,1197.03384
1505534400,"2017-09-16 04:00:00",0.0114682,1364.62817
1505530800,"2017-09-16 03:00:00",0.0106843,2529.25819
1505527200,"2017-09-16 02:00:00",0.0096143,860.52001
1505523600,"2017-09-16 01:00:00",0.0100168,1472.32511
1505520000,"2017-09-16 00:00:00",0.0111255,4286.88356
1505516400,"2017-09-15 23:00:00",0.0114655,6885.21738
1505512800,"2017-09-15 22:00:00",0.0111708,4890.56142
1505509200,"2017-09-15 21:00:00",0.0125609,17281.57472
1505505600,"2017-09-15 20:00:00",0.0129368,4989.72473
1505502000,"2017-09-15 19:00:00",0.0131783,4513.79657
1505498400,"2017-09-15 18:00:00",0.0139449,14680.46396
1505494800,"2017-09-15 17:00:00",0.0203875,15950.60438
1505491200,"2017-09-15 16:00:00",0.0220182,34826.43971
1505487600,"2017-09-15 15:00:00",0.0267656,17864.73152
1505484000,"2017-09-15 14:00:00",0.0507782,98939.55566
1505480400,"2017-09-15 13:00:00",0.0785548,41448.04543
1505476800,"2017-09-15 12:00:00",0.0470193,48369.9981
1505473200,"2017-09-15 11:00:00",0.0129864,60863.73759
1505469600,"2017-09-15 10:00:00",0.0134738,45417.29433
1505466000,"2017-09-15 09:00:00",0.0117823,12894.68818
1505462400,"2017-09-15 08:00:00",0.0131697,55241.56687
1505458800,"2017-09-15 07:00:00",0.0107501,27192.29197
1505455200,"2017-09-15 06:00:00",0.0115746,4022.03882
1505451600,"2017-09-15 05:00:00",0.0105404,2656.64222
1505448000,"2017-09-15 04:00:00",0.0108021,8285.50002
1505444400,"2017-09-15 03:00:00",0.0107859,10208.6383
1505440800,"2017-09-15 02:00:00",0.0097631,6667.49717
1505437200,"2017-09-15 01:00:00",0.0114101,24999.86212
1505433600,"2017-09-15 00:00:00",0.0185917,62974.37212
1505430000,"2017-09-14 23:00:00",0.0113181,21606.87186
1505426400,"2017-09-14 22:00:00",0.0107846,34412.90813
1505422800,"2017-09-14 21:00:00",0.0090651,85.921
1505419200,"2017-09-14 20:00:00",0.0100557,1250.4317
1505415600,"2017-09-14 19:00:00",0.0103925,5094.87758
1505412000,"2017-09-14 18:00:00",0.0094101,17245.81801
1505408400,"2017-09-14 17:00:00",0.0095943,381.11567
1505404800,"2017-09-14 16:00:00",0.0102081,2145.83482
1505401200,"2017-09-14 15:00:00",0.0102803,2797.35007
1505397600,"2017-09-14 14:00:00",0.0112887,16797.71848
1505394000,"2017-09-14 13:00:00",0.0116288,15948.92951
1505390400,"2017-09-14 12:00:00",0.0120722,112718.42465
1505386800,"2017-09-14 11:00:00",0.0119236,11022.34023
1505383200,"2017-09-14 10:00:00",0.012421,7462.44042
1505379600,"2017-09-14 09:00:00",0.0131438,15114.62444
1505376000,"2017-09-14 08:00:00",0.0114482,3400.82445
1505372400,"2017-09-14 07:00:00",0.0105863,4274.69083
1505368800,"2017-09-14 06:00:00",0.0123888,2665.12433
1505365200,"2017-09-14 05:00:00",0.0137505,1722.34764
1505361600,"2017-09-14 04:00:00",0.0141352,2112.86474
1505358000,"2017-09-14 03:00:00",0.0142506,4295.117
1505354400,"2017-09-14 02:00:00",0.0141377,1670.24301
1505350800,"2017-09-14 01:00:00",0.0065611,226.77549
1505347200,"2017-09-14 00:00:00",0.0067642,40.08155
1505343600,"2017-09-13 23:00:00",0.003,28.81
1505340000,"2017-09-13 22:00:00",0.0151269,2737.78549
1505336400,"2017-09-13 21:00:00",0.0075844,161.25919
1505332800,"2017-09-13 20:00:00",0.0170627,406.53237
1505329200,"2017-09-13 19:00:00",0.0176705,633.18181
1505325600,"2017-09-13 18:00:00",0.0156655,439.87754
1505322000,"2017-09-13 17:00:00",0.0180585,15.43355
1505318400,"2017-09-13 16:00:00",0.0125195,4228.91222
1505314800,"2017-09-13 15:00:00",0.010414,10320.12705
1505311200,"2017-09-13 14:00:00",0.0110102,742.14488
1505307600,"2017-09-13 13:00:00",0.0110697,9293.66336
1505304000,"2017-09-13 12:00:00",0.0114896,7970.01947
1505300400,"2017-09-13 11:00:00",0.0118542,9020.8469
1505296800,"2017-09-13 10:00:00",0.0134965,43.09358
1505293200,"2017-09-13 09:00:00",0.008635,656.83411
1505289600,"2017-09-13 08:00:00",0.0046629,2023.20721
1505286000,"2017-09-13 07:00:00",0.012783,1977.39575
1505282400,"2017-09-13 06:00:00",0.0039664,494.02127
1505278800,"2017-09-13 05:00:00",0.0130469,508.65028
1505275200,"2017-09-13 04:00:00",0.0202251,843.3808
1505271600,"2017-09-13 03:00:00",0.0214627,6977.04589
1505268000,"2017-09-13 02:00:00",0.0216136,2249.41554
1505264400,"2017-09-13 01:00:00",0.0247774,281.67936
1505260800,"2017-09-13 00:00:00",0.0257421,72.34207
1505257200,"2017-09-12 23:00:00",0.0254656,50.86889
1505253600,"2017-09-12 22:00:00",0.0287508,364.05734
1505250000,"2017-09-12 21:00:00",0.0296514,272.00232
1505246400,"2017-09-12 20:00:00",0.0284176,3830.15149
1505242800,"2017-09-12 19:00:00",0.0321701,2353.93509
1505239200,"2017-09-12 18:00:00",0.0367317,54741.20401
1505235600,"2017-09-12 17:00:00",0.0438236,1263.3708
1505232000,"2017-09-12 16:00:00",0.0374922,1283.6213
1505228400,"2017-09-12 15:00:00",0.0386749,1994.58374
1505224800,"2017-09-12 14:00:00",0.0380217,8052.60289
1505221200,"2017-09-12 13:00:00",0.0491175,2144.28136
1505217600,"2017-09-12 12:00:00",0.0382117,502.72248
1505214000,"2017-09-12 11:00:00",0.0399927,8321.06751
1505210400,"2017-09-12 10:00:00",0.0335615,2793.79471
1505206800,"2017-09-12 09:00:00",0.0409398,3845.86951
1505203200,"2017-09-12 08:00:00",0.0415479,10391.56546
1505199600,"2017-09-12 07:00:00",0.0422382,1436.0363
1505196000,"2017-09-12 06:00:00",0.0492408,9874.91682
1505192400,"2017-09-12 05:00:00",0.04764,1450.79804
1505188800,"2017-09-12 04:00:00",0.0469343,4389.34879
1505185200,"2017-09-12 03:00:00",0.0486135,3949.5218
1505181600,"2017-09-12 02:00:00",0.0492561,814.30247
1505178000,"2017-09-12 01:00:00",0.0418076,1394.42125
1505174400,"2017-09-12 00:00:00",0.0433783,1396.60555
1505170800,"2017-09-11 23:00:00",0.0441673,375.823
1505167200,"2017-09-11 22:00:00",0.0409744,1417.67947
1505163600,"2017-09-11 21:00:00",0.0135773,156.0153
1505160000,"2017-09-11 20:00:00",0.0464596,5894.90973
1505156400,"2017-09-11 19:00:00",0.0447061,2221.41122
1505152800,"2017-09-11 18:00:00",0.0423102,11148.54372
1505149200,"2017-09-11 17:00:00",0.0179651,29.56547
1505145600,"2017-09-11 16:00:00",0.0412832,2103.3732
1505142000,"2017-09-11 15:00:00",0.034463,232.67927
1505138400,"2017-09-11 14:00:00",0.0441834,852.80103
1505134800,"2017-09-11 13:00:00",0.0430965,7397.83666
1505131200,"2017-09-11 12:00:00",0.0168995,69.53465
1505127600,"2017-09-11 11:00:00",0.0311273,1271.35453
1505124000,"2017-09-11 10:00:00",0.0329951,535.90481
1505120400,"2017-09-11 09:00:00",0.0387971,0
1505116800,"2017-09-11 08:00:00",0.0387971,0
1505113200,"2017-09-11 07:00:00",0.0387971,223.1129
1505109600,"2017-09-11 06:00:00",0.0332068,228.93568
1505106000,"2017-09-11 05:00:00",0.0387237,3704.40376
1505102400,"2017-09-11 04:00:00",0.0355045,3368.39844
1505098800,"2017-09-11 03:00:00",0.0405761,5227.12083
1505095200,"2017-09-11 02:00:00",0.0412927,2154.5903
1505091600,"2017-09-11 01:00:00",0.0422377,2559.17868
1505088000,"2017-09-11 00:00:00",0.040761,1042.73273
1505084400,"2017-09-10 23:00:00",0.0452011,189.19989
1505080800,"2017-09-10 22:00:00",0.0465576,136.74531
1505077200,"2017-09-10 21:00:00",0.0477031,898.73322
1505073600,"2017-09-10 20:00:00",0.0486886,1465.2734
1505070000,"2017-09-10 19:00:00",0.0485259,3019.5164
1505066400,"2017-09-10 18:00:00",0.0490881,31951.62476
1505062800,"2017-09-10 17:00:00",0.0442736,11307.82076
1505059200,"2017-09-10 16:00:00",0.0436875,14828.99899
1505055600,"2017-09-10 15:00:00",0.0436937,435.77342
1505052000,"2017-09-10 14:00:00",0.0456951,6877.59009
1505048400,"2017-09-10 13:00:00",0.0455667,730.50869
1505044800,"2017-09-10 12:00:00",0.0439814,582.18677
1505041200,"2017-09-10 11:00:00",0.0472963,2328.30497
1505037600,"2017-09-10 10:00:00",0.0402534,3276.2138
1505034000,"2017-09-10 09:00:00",0.0980661,8141.44815
1505030400,"2017-09-10 08:00:00",0.0505956,36343.32833
1505026800,"2017-09-10 07:00:00",0.0419312,16099.03267
1505023200,"2017-09-10 06:00:00",0.0452146,6746.71397
1505019600,"2017-09-10 05:00:00",0.0463538,6148.07882
1505016000,"2017-09-10 04:00:00",0.0465454,9175.72616
1505012400,"2017-09-10 03:00:00",0.046869,1667.34342
1505008800,"2017-09-10 02:00:00",0.0471822,8340.06007
1505005200,"2017-09-10 01:00:00",0.0468473,347.32313
1505001600,"2017-09-10 00:00:00",0.0475576,1681.27969
1504998000,"2017-09-09 23:00:00",0.0305666,4029.40414
1504994400,"2017-09-09 22:00:00",0.0043804,1339.02503
1504990800,"2017-09-09 21:00:00",0.0029595,727.04563
1504987200,"2017-09-09 20:00:00",0.1132737,15183.39703
1504983600,"2017-09-09 19:00:00",0.0048788,4625.11951
1504980000,"2017-09-09 18:00:00",0.00806,2747.34948
1504976400,"2017-09-09 17:00:00",0.0085733,8861.21268
1504972800,"2017-09-09 16:00:00",0.0045517,3877.73224
1504969200,"2017-09-09 15:00:00",0.0009374,7753.91596
1504965600,"2017-09-09 14:00:00",0.0007154,1305.71507
1504962000,"2017-09-09 13:00:00",0.0007162,253.27488
1504958400,"2017-09-09 12:00:00",0.0006894,367.63682
1504954800,"2017-09-09 11:00:00",0.0006923,1197.02595
1504951200,"2017-09-09 10:00:00",0.000699,2561.22527
1504947600,"2017-09-09 09:00:00",0.000655,863.63569
1504944000,"2017-09-09 08:00:00",0.0006946,3255.6946
1504940400,"2017-09-09 07:00:00",0.0006624,446.49994
1504936800,"2017-09-09 06:00:00",0.0006799,194.03022
1504933200,"2017-09-09 05:00:00",0.0006836,1149.97314
1504929600,"2017-09-09 04:00:00",0.0005843,1154.38755
1504926000,"2017-09-09 03:00:00",0.0006836,1652.36527
1504922400,"2017-09-09 02:00:00",0.0006784,375.95457
1504918800,"2017-09-09 01:00:00",0.0006815,483.44637
1504915200,"2017-09-09 00:00:00",0.000685,2618.13511
1504911600,"2017-09-08 23:00:00",0.0006827,990.75585
1504908000,"2017-09-08 22:00:00",0.0006828,4967.30089
1504904400,"2017-09-08 21:00:00",0.000683,13416.82758
1504900800,"2017-09-08 20:00:00",0.000683,538.09072
1504897200,"2017-09-08 19:00:00",0.0006827,2384.1204
1504893600,"2017-09-08 18:00:00",0.000681,6998.72989
1504890000,"2017-09-08 17:00:00",0.0006725,16920.71071
1504886400,"2017-09-08 16:00:00",0.0006709,30785.64223
1504882800,"2017-09-08 15:00:00",0.000649,9100.00242
1504879200,"2017-09-08 14:00:00",0.000653,10040.64599
1504875600,"2017-09-08 13:00:00",0.0006534,677.29409
1504872000,"2017-09-08 12:00:00",0.0006558,1535.59826
1504868400,"2017-09-08 11:00:00",0.0006439,139.85528
1504864800,"2017-09-08 10:00:00",0.0006435,3640.0152
1504861200,"2017-09-08 09:00:00",0.000611,2246.19262
1504857600,"2017-09-08 08:00:00",0.0004297,209.52359
1504854000,"2017-09-08 07:00:00",0.00045,49.69528
1504850400,"2017-09-08 06:00:00",0.0004444,81.02947
1504846800,"2017-09-08 05:00:00",0.00045,45.62011
1504843200,"2017-09-08 04:00:00",0.0006437,1121.69454
